ServiceUsageID,GuestID,ServiceID,UsageDate,Quantity,UnitCost,TotalCost
2249,1394,11,2022-08-14,1,32.66,32.66
2250,770,12,2020-07-24,4,47.31,189.24
2251,602,8,2023-12-02,2,13.17,26.35
2252,2161,14,2025-04-10,3,12.19,36.56
2253,375,1,2023-05-06,3,23.72,71.17
2254,2032,15,2022-12-28,1,47.65,47.65
2255,1304,13,2023-07-19,2,18.13,36.25
2256,2294,13,2022-08-18,8,21.39,171.10
2257,512,14,2025-08-30,3,14.20,42.59
2258,1832,11,2020-10-06,1,32.57,32.57
2259,843,11,2025-02-05,1,25.24,25.24
2260,31,1,2023-04-19,1,27.12,27.12
2261,1584,1,2024-06-17,4,23.06,92.25
2262,1377,1,2024-06-03,1,24.21,24.21
2263,1503,2,2023-11-14,2,32.28,64.55
2264,378,13,2023-10-05,4,21.42,85.67
2265,1693,4,2022-02-07,1,55.64,55.64
2266,2446,1,2022-05-13,3,22.80,68.39
2267,1359,8,2021-04-06,1,14.72,14.72
2268,2007,8,2024-05-27,7,16.56,115.91
2269,1297,15,2021-04-13,1,44.88,44.88
2270,1699,2,2024-11-11,2,36.57,73.14
2271,2453,6,2022-12-12,1,89.39,89.39
2272,877,2,2021-06-28,4,33.35,133.40
2273,2360,1,2025-12-03,3,27.43,82.29
2274,2311,14,2025-01-18,4,13.41,53.62
2275,2438,3,2023-02-18,2,57.84,115.68
2276,2119,6,2020-01-26,1,89.03,89.03
2277,2848,15,2024-10-12,1,48.43,48.43
2278,69,10,2021-11-19,1,4.66,4.66
2279,2495,2,2020-07-27,4,30.99,123.98
2280,1909,3,2024-02-09,4,54.23,216.92
2281,1743,3,2021-12-22,1,55.69,55.69
2282,1573,8,2020-05-31,2,13.49,26.98
2283,1804,5,2020-01-20,3,14.83,44.50
2284,963,7,2020-04-15,1,56.05,56.05
2285,1546,8,2025-03-05,1,12.36,12.36
2286,1341,12,2023-03-14,1,54.89,54.89
2287,2710,9,2020-05-25,1,10.63,10.63
2288,1196,12,2020-12-09,5,54.23,271.15
2289,1760,4,2022-10-25,1,49.89,49.89
2290,2206,2,2022-08-12,3,36.53,109.60
2291,2509,1,2022-02-17,2,26.45,52.89
2292,2771,7,2025-05-28,1,55.95,55.95
2293,1232,7,2022-07-27,1,64.62,64.62
2294,353,14,2023-10-12,2,15.21,30.42
2295,1239,3,2022-01-01,4,53.78,215.11
2296,1020,3,2020-03-01,3,50.96,152.89
2297,1286,15,2020-08-16,1,47.06,47.06
2298,1410,1,2024-05-02,2,25.89,51.79
2299,2907,10,2020-04-15,1,5.31,5.31
2300,12,1,2025-07-26,1,22.82,22.82
2301,755,12,2022-10-16,6,45.74,274.44
2302,1876,11,2024-04-21,1,27.17,27.17
2303,2448,10,2021-01-17,1,4.90,4.90
2304,2204,9,2024-04-03,1,10.48,10.48
2305,2293,10,2020-01-26,1,4.91,4.91
2306,2339,14,2021-11-10,3,17.49,52.48
2307,547,10,2021-01-19,1,5.18,5.18
2308,2439,4,2021-10-06,1,59.52,59.52
2309,1183,5,2024-12-12,3,12.49,37.47
2310,2073,15,2022-11-22,1,43.79,43.79
2311,1775,8,2023-01-13,1,14.87,14.87
2312,436,6,2021-02-03,1,70.13,70.13
2313,1596,2,2020-07-02,1,30.04,30.04
2314,2208,2,2020-01-21,4,35.88,143.53
2315,48,11,2024-02-04,1,33.72,33.72
2316,618,4,2022-12-30,1,40.85,40.85
2317,2274,9,2024-10-29,1,11.84,11.84
2318,228,2,2021-02-17,2,36.32,72.64
2319,878,1,2020-11-10,4,25.15,100.59
2320,2660,5,2024-12-21,2,9.66,19.32
2321,1974,8,2024-10-05,6,14.94,89.62
2322,627,4,2025-03-26,1,49.48,49.48
2323,1934,8,2023-08-13,6,13.58,81.46
2324,1830,9,2025-05-24,1,11.25,11.25
2325,2964,12,2022-01-03,4,45.72,182.89
2326,1221,7,2025-12-26,1,68.89,68.89
2327,2863,12,2020-08-16,6,52.70,316.22
2328,1299,3,2025-02-05,2,60.15,120.30
2329,244,15,2020-03-11,1,45.63,45.63
2330,2132,1,2020-09-01,2,25.07,50.14
2331,555,5,2022-10-29,1,14.74,14.74
2332,2360,10,2022-04-05,1,4.51,4.51
2333,2109,1,2023-09-28,2,26.92,53.83
2334,2465,1,2025-03-28,1,26.34,26.34
2335,202,6,2021-09-01,1,78.52,78.52
2336,1263,8,2022-07-23,5,12.84,64.22
2337,2171,6,2024-09-16,1,89.90,89.90
2338,2898,8,2025-02-18,1,17.46,17.46
2339,2577,6,2023-06-21,1,84.01,84.01
2340,2760,8,2024-12-23,8,15.26,122.05
2341,2374,12,2023-12-22,2,47.37,94.73
2342,1050,2,2025-11-27,3,38.82,116.46
2343,1746,12,2025-04-21,3,50.56,151.68
2344,1366,3,2022-08-18,1,64.16,64.16
2345,357,4,2021-03-07,1,40.69,40.69
2346,2531,14,2020-05-18,3,12.48,37.44
2347,155,7,2023-07-18,1,57.98,57.98
2348,2488,8,2021-01-24,10,13.21,132.11
2349,2040,7,2023-06-12,1,64.70,64.70
2350,1450,11,2020-05-10,1,29.46,29.46
2351,729,13,2025-01-31,7,21.14,147.96
2352,346,8,2025-10-02,1,16.98,16.98
2353,1745,15,2022-06-06,1,42.06,42.06
2354,2942,9,2022-01-13,1,11.26,11.26
2355,1649,4,2022-02-08,1,80.81,80.81
2356,1760,10,2025-02-20,1,4.56,4.56
2357,2554,15,2025-01-01,1,48.52,48.52
2358,1030,13,2025-06-08,1,21.86,21.86
2359,1256,7,2023-11-19,1,67.83,67.83
2360,1375,4,2022-01-26,1,76.65,76.65
2361,1528,5,2020-11-21,5,14.64,73.20
2362,629,15,2025-11-02,1,42.82,42.82
2363,2436,1,2025-12-26,4,24.72,98.86
2364,1970,3,2021-05-13,3,52.45,157.36
2365,2388,3,2022-02-21,4,64.99,259.95
2366,330,9,2020-02-29,1,11.83,11.83
2367,1567,12,2020-08-24,1,46.68,46.68
2368,610,9,2023-06-15,1,8.62,8.62
2369,380,8,2021-09-09,10,12.12,121.23
2370,610,2,2021-05-11,1,30.19,30.19
2371,1209,4,2023-10-27,1,74.01,74.01
2372,841,11,2022-08-08,1,31.24,31.24
2373,1100,12,2021-10-12,2,50.08,100.16
2374,2247,4,2022-05-04,1,47.93,47.93
2375,672,15,2021-03-28,1,42.24,42.24
2376,2268,4,2024-01-15,1,41.55,41.55
2377,1496,8,2022-05-30,10,15.60,155.98
2378,1409,10,2022-12-29,1,5.04,5.04
2379,152,14,2022-02-21,3,15.00,45.00
2380,2103,7,2023-07-21,1,62.78,62.78
2381,286,5,2020-10-20,2,13.16,26.31
2382,2348,12,2023-03-04,3,52.88,158.64
2383,1588,8,2022-03-01,8,12.42,99.40
2384,2606,6,2021-08-05,1,84.84,84.84
2385,1507,3,2022-08-11,4,56.47,225.90
2386,321,13,2023-11-08,5,19.26,96.32
2387,747,14,2024-12-17,3,17.79,53.38
2388,2934,9,2021-06-11,1,11.97,11.97
2389,559,14,2023-08-26,4,15.30,61.22
2390,2758,8,2020-08-08,3,14.16,42.47
2391,723,2,2020-06-06,1,35.49,35.49
2392,1289,13,2024-05-11,3,18.36,55.09
2393,1795,1,2020-10-26,1,27.73,27.73
2394,98,11,2024-02-09,1,33.03,33.03
2395,1781,14,2025-05-23,3,13.87,41.60
2396,1640,4,2021-04-21,1,48.71,48.71
2397,1944,12,2022-09-13,1,46.54,46.54
2398,159,6,2025-02-10,1,81.19,81.19
2399,1168,1,2020-03-03,4,26.80,107.20
2400,700,14,2024-09-29,2,16.92,33.85
2401,2366,2,2022-03-28,4,30.35,121.41
2402,1932,13,2022-07-03,5,20.06,100.29
2403,1241,14,2020-04-17,2,15.77,31.54
2404,100,8,2024-02-13,10,14.91,149.14
2405,2765,1,2023-09-06,1,27.29,27.29
2406,784,3,2024-02-14,4,62.91,251.63
2407,2980,13,2024-03-18,1,20.10,20.10
2408,789,3,2024-12-11,1,55.17,55.17
2409,1165,6,2020-05-20,1,80.58,80.58
2410,1193,12,2021-07-27,1,45.62,45.62
2411,168,5,2020-07-08,6,14.83,88.99
2412,522,4,2021-09-05,1,58.54,58.54
2413,483,9,2020-10-14,1,10.19,10.19
2414,343,5,2021-12-15,4,11.39,45.55
2415,2751,13,2025-06-07,2,18.84,37.68
2416,2863,10,2023-09-02,1,5.13,5.13
2417,1970,15,2020-09-28,1,45.44,45.44
2418,1040,4,2020-06-15,1,70.47,70.47
2419,2388,10,2022-12-31,1,5.19,5.19
2420,220,10,2020-03-20,1,5.01,5.01
2421,1650,12,2024-11-16,6,46.66,279.98
2422,2096,2,2020-09-16,3,39.72,119.15
2423,1972,3,2023-08-24,4,64.79,259.17
2424,2970,5,2025-01-06,6,8.69,52.13
2425,2428,13,2024-10-19,6,18.03,108.20
2426,1984,10,2020-01-01,1,4.79,4.79
2427,2806,15,2023-02-01,1,48.38,48.38
2428,1904,2,2022-04-21,1,37.56,37.56
2429,2687,9,2025-08-09,1,11.82,11.82
2430,355,9,2024-03-31,1,9.24,9.24
2431,1800,1,2023-05-17,1,22.15,22.15
2432,1764,2,2021-06-16,3,34.55,103.64
2433,2625,14,2025-12-06,3,15.40,46.20
2434,591,6,2023-11-02,1,72.39,72.39
2435,2105,11,2022-02-24,1,27.13,27.13
2436,1491,2,2023-01-29,3,33.80,101.39
2437,2066,8,2024-02-06,10,12.93,129.31
2438,2281,14,2021-02-06,3,12.54,37.61
2439,2177,1,2022-11-25,1,23.75,23.75
2440,2217,2,2025-10-03,4,37.73,150.91
2441,888,11,2020-01-13,1,30.33,30.33
2442,1786,8,2020-02-24,4,16.56,66.26
2443,1451,4,2023-05-19,1,37.34,37.34
2444,969,9,2025-05-04,1,10.03,10.03
2445,1396,15,2022-10-07,1,42.96,42.96
2446,961,5,2021-05-04,4,13.74,54.97
2447,2129,14,2022-06-17,4,16.34,65.35
2448,641,3,2022-02-26,3,55.14,165.41
2449,3000,3,2023-09-25,4,59.87,239.49
2450,1080,5,2023-11-24,4,9.80,39.18
2451,2430,12,2020-04-20,5,49.59,247.97
2452,364,10,2021-06-22,1,5.25,5.25
2453,1740,3,2024-12-27,2,63.73,127.46
2454,1271,10,2022-01-30,1,5.48,5.48
2455,1822,1,2023-10-07,4,23.74,94.96
2456,2621,4,2025-12-17,1,65.20,65.20
2457,2901,15,2022-10-19,1,42.18,42.18
2458,2373,12,2024-04-04,1,54.21,54.21
2459,1430,8,2025-05-14,3,14.60,43.81
2460,2472,9,2021-11-05,1,9.56,9.56
2461,1215,8,2025-01-19,3,14.19,42.58
2462,23,7,2021-05-22,1,57.53,57.53
2463,1507,11,2025-08-06,1,33.87,33.87
2464,312,12,2024-06-11,3,49.98,149.93
2465,1373,7,2020-01-29,1,68.85,68.85
2466,1567,9,2020-04-10,1,10.83,10.83
2467,2956,12,2022-03-01,4,50.65,202.59
2468,856,11,2020-03-22,1,31.98,31.98
2469,1464,8,2021-05-18,7,13.35,93.44
2470,905,4,2025-07-05,1,62.78,62.78
2471,410,5,2024-07-01,3,14.97,44.92
2472,2099,5,2023-08-29,4,11.34,45.37
2473,1820,5,2023-11-27,1,11.91,11.91
2474,2821,5,2020-10-27,1,8.02,8.02
2475,410,14,2023-04-26,3,14.67,44.00
2476,1252,9,2021-11-28,1,8.55,8.55
2477,2431,2,2021-12-19,3,31.50,94.49
2478,2643,4,2023-11-12,1,54.72,54.72
2479,1917,5,2022-07-14,6,12.22,73.31
2480,1045,2,2022-11-05,4,33.86,135.45
2481,1219,5,2023-11-01,2,12.06,24.13
2482,681,11,2020-01-11,1,28.47,28.47
2483,2921,11,2021-09-03,1,30.10,30.10
2484,2239,11,2021-01-23,1,33.89,33.89
2485,2542,2,2024-10-08,4,31.16,124.64
2486,492,6,2024-11-19,1,82.74,82.74
2487,644,3,2022-11-26,3,61.51,184.52
2488,1087,5,2021-09-22,5,13.89,69.47
2489,1146,6,2024-06-29,1,86.95,86.95
2490,2988,8,2020-07-05,10,12.69,126.91
2491,599,7,2022-01-19,1,65.80,65.80
2492,1585,2,2024-04-29,3,35.49,106.46
2493,1656,3,2021-04-22,1,52.22,52.22
2494,671,11,2023-12-23,1,33.59,33.59
2495,316,8,2024-12-15,8,15.99,127.92
2496,2583,10,2020-09-10,1,4.93,4.93
2497,377,3,2020-07-16,1,59.85,59.85
2498,2336,6,2025-02-01,1,78.04,78.04
2499,2893,7,2021-04-29,1,60.42,60.42
2500,1576,14,2020-03-25,3,17.62,52.87
2501,317,6,2024-05-18,1,76.31,76.31
2502,238,12,2025-07-05,2,52.54,105.08
2503,1401,10,2024-12-03,1,5.64,5.64
2504,1457,10,2021-07-22,1,4.30,4.30
2505,2266,9,2020-05-08,1,11.77,11.77
2506,1817,8,2025-03-13,8,13.34,106.68
2507,2700,12,2022-08-06,2,46.61,93.23
2508,11,6,2025-10-29,1,71.70,71.70
2509,2970,10,2023-06-07,1,5.25,5.25
2510,984,12,2025-05-26,1,47.13,47.13
2511,1005,11,2024-02-07,1,25.62,25.62
2512,1997,12,2022-08-18,5,49.05,245.24
2513,2503,12,2025-03-01,3,49.36,148.08
2514,1993,12,2025-02-07,2,53.85,107.71
2515,2613,1,2022-01-17,4,27.78,111.11
2516,2882,12,2025-10-10,6,53.78,322.67
2517,2195,13,2025-06-23,2,20.40,40.79
2518,1077,9,2020-01-26,1,8.84,8.84
2519,2904,2,2022-02-13,3,37.65,112.96
2520,2041,10,2020-01-04,1,4.60,4.60
2521,2491,3,2021-09-16,3,64.51,193.53
2522,1884,6,2024-02-21,1,73.48,73.48
2523,318,8,2020-08-26,10,14.33,143.33
2524,1766,1,2022-03-04,1,22.50,22.50
2525,226,10,2021-07-18,1,4.47,4.47
2526,508,14,2024-05-16,2,17.45,34.90
2527,308,12,2020-06-05,2,49.11,98.22
2528,2141,15,2022-11-26,1,47.96,47.96
2529,1294,1,2021-12-24,2,26.40,52.79
2530,1285,11,2025-11-12,1,33.15,33.15
2531,1688,1,2020-09-27,3,27.34,82.01
2532,168,7,2025-01-05,1,56.78,56.78
2533,1609,5,2024-07-10,5,13.83,69.13
2534,2775,15,2023-12-03,1,48.58,48.58
2535,2986,8,2025-05-19,10,12.51,125.07
2536,1728,1,2024-12-16,3,25.64,76.92
2537,371,6,2024-12-04,1,84.13,84.13
2538,1848,15,2020-06-01,1,49.55,49.55
2539,369,11,2020-03-12,1,32.10,32.10
2540,428,5,2022-09-27,5,9.34,46.69
2541,1312,15,2020-03-01,1,46.86,46.86
2542,2724,10,2023-12-13,1,5.93,5.93
2543,217,1,2022-04-01,4,26.01,104.04
2544,796,1,2025-04-29,4,22.53,90.12
2545,1843,8,2025-12-05,2,14.31,28.63
2546,2110,7,2022-10-15,1,63.80,63.80
2547,745,4,2023-11-03,1,67.37,67.37
2548,1448,7,2022-05-01,1,59.47,59.47
2549,2730,5,2025-05-21,2,13.26,26.52
2550,1617,15,2024-11-19,1,42.14,42.14
2551,1634,10,2022-02-06,1,4.75,4.75
2552,567,12,2022-03-09,1,51.87,51.87
2553,1153,8,2024-01-01,10,17.57,175.67
2554,21,11,2023-07-22,1,25.89,25.89
2555,118,12,2021-08-08,5,54.17,270.83
2556,1198,1,2024-05-29,1,27.20,27.20
2557,1517,10,2022-09-09,1,4.20,4.20
2558,978,2,2022-04-19,3,34.30,102.89
2559,2997,4,2025-02-20,1,64.05,64.05
2560,2290,8,2022-04-26,1,17.78,17.78
2561,472,4,2025-09-26,1,80.21,80.21
2562,249,11,2023-10-11,1,33.10,33.10
2563,718,10,2025-10-01,1,5.16,5.16
2564,1960,11,2022-10-13,1,28.05,28.05
2565,885,12,2025-08-25,1,54.91,54.91
2566,1295,3,2023-07-29,4,64.49,257.96
2567,38,4,2022-02-09,1,74.15,74.15
2568,2383,3,2024-03-20,2,62.40,124.81
2569,1795,4,2021-10-04,1,60.21,60.21
2570,430,13,2020-05-08,1,19.69,19.69
2571,507,13,2021-12-19,1,21.60,21.60
2572,1436,13,2023-12-18,5,19.01,95.07
2573,2157,12,2025-03-13,3,48.65,145.96
2574,1961,12,2024-04-17,5,49.31,246.56
2575,298,8,2023-08-18,9,17.15,154.31
2576,2558,6,2021-04-05,1,82.22,82.22
2577,647,6,2023-05-21,1,77.68,77.68
2578,1098,5,2025-09-03,3,11.79,35.38
2579,1734,4,2022-10-31,1,67.59,67.59
2580,1173,4,2023-05-16,1,80.05,80.05
2581,762,10,2020-02-08,1,5.43,5.43
2582,2088,6,2025-12-11,1,89.44,89.44
2583,1246,15,2025-11-16,1,41.63,41.63
2584,481,1,2021-10-17,2,22.78,45.57
2585,2854,14,2022-07-26,1,17.61,17.61
2586,2244,9,2022-06-23,1,11.62,11.62
2587,1221,9,2021-05-15,1,10.10,10.10
2588,1753,4,2021-07-23,1,56.34,56.34
2589,2634,9,2021-10-04,1,9.12,9.12
2590,1785,5,2022-07-19,1,12.84,12.84
2591,985,3,2021-11-14,1,52.84,52.84
2592,2015,14,2021-04-05,4,15.68,62.73
2593,409,9,2021-07-24,1,8.80,8.80
2594,411,9,2020-02-12,1,9.00,9.00
2595,2809,12,2020-09-02,3,54.11,162.34
2596,1071,4,2021-07-25,1,74.80,74.80
2597,2473,3,2022-10-26,1,51.11,51.11
2598,373,2,2024-08-10,1,31.38,31.38
2599,277,5,2024-03-14,2,14.85,29.69
2600,2803,13,2020-08-01,1,20.20,20.20
2601,2337,12,2022-08-23,3,54.05,162.15
2602,2642,12,2021-10-22,6,53.81,322.87
2603,1642,14,2024-08-31,1,17.78,17.78
2604,2368,2,2021-03-09,2,30.53,61.07
2605,1878,7,2020-05-30,1,69.01,69.01
2606,1749,11,2025-08-21,1,25.84,25.84
2607,2499,6,2025-12-21,1,72.69,72.69
2608,683,4,2024-04-03,1,42.46,42.46
2609,1309,11,2020-09-07,1,31.72,31.72
2610,1486,13,2025-04-15,7,20.17,141.16
2611,875,12,2022-06-25,3,52.20,156.60
2612,1324,9,2025-11-26,1,8.55,8.55
2613,2840,3,2021-01-09,2,57.26,114.52
2614,1675,14,2025-11-17,1,16.77,16.77
2615,995,8,2024-01-13,8,16.61,132.88
2616,2581,3,2023-07-26,4,55.75,223.02
2617,258,14,2023-03-05,4,13.44,53.74
2618,1806,4,2022-09-11,1,58.86,58.86
2619,2427,10,2024-07-13,1,4.13,4.13
2620,477,10,2024-04-21,1,4.65,4.65
2621,2211,7,2025-05-22,1,57.98,57.98
2622,1662,12,2023-07-30,2,54.07,108.15
2623,2409,3,2020-06-07,4,50.72,202.86
2624,2382,1,2021-12-17,1,23.59,23.59
2625,2828,15,2023-08-06,1,43.60,43.60
2626,957,5,2022-08-10,4,8.67,34.69
2627,1213,15,2021-10-29,1,43.80,43.80
2628,153,8,2021-05-26,9,12.46,112.15
2629,90,14,2025-11-30,1,16.49,16.49
2630,2147,10,2023-04-15,1,4.74,4.74
2631,2279,11,2021-01-02,1,34.75,34.75
2632,1295,3,2025-04-05,3,56.91,170.72
2633,2396,1,2024-12-03,1,23.30,23.30
2634,1551,12,2023-05-03,2,54.06,108.12
2635,2633,12,2020-01-24,4,50.65,202.59
2636,2557,15,2021-05-13,1,45.71,45.71
2637,2396,7,2025-02-28,1,58.32,58.32
2638,1142,2,2021-04-21,1,36.44,36.44
2639,254,12,2023-11-27,6,52.60,315.62
2640,1368,3,2020-04-10,1,60.34,60.34
2641,1863,10,2023-12-01,1,5.33,5.33
2642,2515,11,2024-11-22,1,31.09,31.09
2643,297,9,2020-01-18,1,11.20,11.20
2644,1911,11,2025-02-17,1,28.97,28.97
2645,2219,1,2022-12-31,1,25.59,25.59
2646,959,3,2023-02-20,3,56.81,170.44
2647,1249,8,2021-03-05,9,17.72,159.44
2648,2644,7,2021-01-11,1,60.33,60.33
2649,1805,1,2024-09-01,2,27.18,54.36
2650,488,6,2022-08-03,1,82.96,82.96
2651,2713,6,2022-06-26,1,84.18,84.18
2652,368,14,2023-05-18,2,17.77,35.54
2653,948,5,2021-06-16,5,8.99,44.97
2654,2365,1,2023-04-21,3,24.20,72.60
2655,2077,11,2022-05-05,1,25.38,25.38
2656,438,2,2024-09-04,2,36.43,72.86
2657,622,11,2023-05-04,1,31.13,31.13
2658,490,8,2020-11-05,1,17.19,17.19
2659,2415,7,2020-02-26,1,67.81,67.81
2660,2309,15,2021-03-29,1,41.98,41.98
2661,255,3,2024-10-06,2,56.33,112.67
2662,1279,2,2025-01-20,3,39.15,117.45
2663,13,4,2023-07-07,1,46.15,46.15
2664,1356,7,2025-11-09,1,64.96,64.96
2665,1257,1,2025-08-08,1,23.95,23.95
2666,215,10,2025-10-13,1,5.79,5.79
2667,2753,1,2021-12-17,3,22.84,68.51
2668,1264,15,2022-10-08,1,40.27,40.27
2669,1588,7,2025-12-30,1,68.01,68.01
2670,1260,13,2021-04-09,5,19.11,95.57
2671,2972,6,2023-11-22,1,82.57,82.57
2672,1250,11,2025-09-17,1,34.91,34.91
2673,391,8,2022-11-30,8,12.50,100.02
2674,2118,5,2022-04-27,1,9.03,9.03
2675,1055,6,2023-08-06,1,84.82,84.82
2676,2368,7,2024-03-14,1,69.12,69.12
2677,1907,12,2020-01-22,3,45.70,137.10
2678,804,11,2020-04-15,1,33.86,33.86
2679,665,4,2024-02-03,1,43.09,43.09
2680,2093,14,2024-06-04,4,13.05,52.21
2681,1863,11,2024-08-29,1,31.50,31.50
2682,1725,4,2024-09-20,1,84.61,84.61
2683,2994,7,2024-02-21,1,56.27,56.27
2684,2649,8,2024-10-14,6,16.98,101.89
2685,2060,14,2025-10-05,4,17.83,71.33
2686,249,11,2022-02-01,1,31.87,31.87
2687,1061,3,2021-06-06,1,62.91,62.91
2688,1986,5,2024-10-29,1,12.65,12.65
2689,2475,7,2020-02-16,1,57.98,57.98
2690,2169,12,2022-05-28,3,45.11,135.32
2691,924,6,2020-06-13,1,83.54,83.54
2692,458,10,2021-01-05,1,5.43,5.43
2693,2832,5,2023-04-30,6,10.45,62.69
2694,1243,3,2025-03-18,4,54.70,218.80
2695,2475,9,2022-06-02,1,9.48,9.48
2696,1976,8,2023-04-15,8,16.00,127.97
2697,1189,10,2022-06-21,1,4.16,4.16
2698,2543,15,2024-06-26,1,43.53,43.53
2699,997,11,2024-01-07,1,29.62,29.62
2700,759,13,2021-11-23,7,20.85,145.96
2701,1829,12,2022-07-31,4,45.79,183.14
2702,2907,10,2025-02-26,1,4.40,4.40
2703,330,14,2020-07-26,2,15.60,31.20
2704,1181,12,2021-03-23,1,49.12,49.12
2705,2050,7,2025-11-14,1,69.65,69.65
2706,2993,12,2022-01-22,1,54.01,54.01
2707,831,12,2023-12-15,3,52.62,157.86
2708,504,13,2025-01-15,2,20.25,40.51
2709,1588,13,2022-12-30,3,20.85,62.54
2710,2293,8,2021-05-27,8,15.85,126.83
2711,2966,5,2023-06-22,2,9.21,18.42
2712,424,8,2025-12-02,8,16.86,134.85
2713,1108,2,2020-11-16,3,35.76,107.29
2714,1554,8,2024-08-30,2,15.98,31.97
2715,1765,7,2023-03-13,1,58.49,58.49
2716,2457,3,2024-03-22,1,50.26,50.26
2717,2735,14,2022-03-08,3,15.37,46.10
2718,2204,1,2022-06-11,4,27.63,110.54
2719,2959,10,2022-01-11,1,5.24,5.24
2720,351,7,2023-09-13,1,69.91,69.91
2721,865,11,2024-07-14,1,26.99,26.99
2722,1634,8,2025-09-29,7,17.22,120.53
2723,641,4,2022-03-23,1,50.64,50.64
2724,352,8,2021-01-13,10,16.13,161.27
2725,2786,15,2022-09-13,1,41.61,41.61
2726,249,7,2022-10-21,1,63.36,63.36
2727,741,15,2020-06-02,1,48.43,48.43
2728,430,6,2021-07-28,1,80.78,80.78
2729,883,15,2025-04-28,1,48.75,48.75
2730,110,7,2024-02-03,1,64.50,64.50
2731,1713,14,2024-12-20,1,16.09,16.09
2732,1621,1,2022-02-12,2,25.69,51.37
2733,2898,3,2023-09-15,3,64.14,192.41
2734,1289,8,2024-06-01,7,13.91,97.36
2735,2113,11,2025-12-16,1,34.79,34.79
2736,158,13,2023-01-19,2,18.83,37.66
2737,1510,10,2023-06-11,1,4.78,4.78
2738,2270,9,2023-02-15,1,8.42,8.42
2739,2701,2,2025-07-12,1,30.51,30.51
2740,920,4,2025-02-26,1,76.58,76.58
2741,1010,12,2025-08-06,3,47.67,143.02
2742,99,12,2023-04-27,2,50.77,101.53
2743,1074,5,2021-12-12,5,10.58,52.88
2744,70,15,2024-06-08,1,45.99,45.99
2745,249,15,2024-07-06,1,49.28,49.28
2746,1203,6,2025-02-10,1,73.77,73.77
2747,2311,4,2021-04-05,1,69.40,69.40
2748,1969,9,2023-01-07,1,10.19,10.19
2749,2040,2,2022-02-18,1,30.66,30.66
2750,174,8,2020-10-27,3,14.18,42.55
2751,2235,13,2020-04-19,6,20.22,121.31
2752,2398,4,2024-07-04,1,72.05,72.05
2753,554,12,2020-06-15,3,46.98,140.93
2754,509,14,2025-06-16,3,14.49,43.46
2755,390,3,2021-11-26,3,62.07,186.21
2756,1461,2,2025-12-27,3,39.89,119.68
2757,2403,15,2020-04-05,1,41.00,41.00
2758,2103,8,2025-05-29,8,16.87,134.98
2759,1455,6,2023-10-17,1,78.14,78.14
2760,1102,10,2021-01-16,1,5.14,5.14
2761,1313,7,2024-08-27,1,67.74,67.74
2762,1837,1,2021-12-21,4,22.71,90.83
2763,1220,14,2022-03-02,3,17.25,51.76
2764,2697,5,2022-09-04,5,10.20,51.01
2765,2965,15,2021-07-17,1,42.08,42.08
2766,2528,2,2022-05-01,2,39.79,79.58
2767,2202,13,2022-01-23,5,18.13,90.65
2768,1439,12,2024-08-09,3,50.91,152.72
2769,416,10,2024-04-25,1,5.71,5.71
2770,403,15,2025-05-11,1,48.43,48.43
2771,1642,6,2022-11-18,1,77.51,77.51
2772,2278,9,2020-08-07,1,10.53,10.53
2773,845,4,2020-01-09,1,53.02,53.02
2774,317,9,2025-07-19,1,8.35,8.35
2775,1319,13,2025-04-20,6,19.57,117.43
2776,2727,14,2022-10-10,4,15.25,61.02
2777,682,7,2021-10-24,1,57.51,57.51
2778,696,8,2025-05-21,10,16.30,162.99
2779,1607,11,2020-04-15,1,25.16,25.16
2780,1630,7,2020-03-15,1,60.69,60.69
2781,348,2,2023-02-08,2,35.17,70.34
2782,2006,8,2023-08-28,4,14.09,56.36
2783,2998,9,2025-07-22,1,9.63,9.63
2784,1482,7,2022-04-02,1,61.38,61.38
2785,469,8,2022-04-29,9,15.45,139.04
2786,513,8,2022-10-17,9,15.07,135.59
2787,1299,14,2022-04-23,1,13.51,13.51
2788,794,1,2023-04-17,1,22.75,22.75
2789,2582,3,2025-07-29,3,51.87,155.60
2790,2750,9,2020-11-21,1,9.72,9.72
2791,542,11,2024-10-26,1,31.63,31.63
2792,2083,14,2021-04-25,2,13.21,26.42
2793,1315,15,2022-12-24,1,43.43,43.43
2794,51,4,2024-06-16,1,76.49,76.49
2795,1872,4,2022-01-30,1,36.83,36.83
2796,2783,15,2020-01-30,1,41.74,41.74
2797,388,12,2020-06-08,5,52.92,264.60
2798,127,13,2022-11-20,5,20.64,103.18
2799,600,12,2023-07-24,4,46.20,184.81
2800,1133,10,2021-02-18,1,5.80,5.80
2801,738,9,2025-05-17,1,8.37,8.37
2802,1080,7,2020-04-25,1,59.67,59.67
2803,814,2,2025-05-15,4,30.47,121.90
2804,7,4,2025-09-26,1,77.90,77.90
2805,2253,9,2022-12-22,1,10.34,10.34
2806,2418,9,2023-07-15,1,9.14,9.14
2807,2266,10,2021-09-23,1,5.16,5.16
2808,956,6,2020-12-06,1,89.93,89.93
2809,2515,13,2022-07-16,8,20.15,161.19
2810,651,10,2024-12-12,1,4.90,4.90
2811,77,14,2022-04-11,4,17.95,71.81
2812,1333,6,2020-09-03,1,72.79,72.79
2813,2008,6,2021-03-19,1,80.97,80.97
