BillingItemID,BillingID,ItemType,ItemName,Quantity,UnitPrice,TotalPrice,ServiceDate
2004,483,F&B,Restaurant - Dinner,2,69.68,139.36,5/9/2023
2005,483,F&B,Restaurant - Breakfast,1,34.98,34.98,5/11/2023
2006,483,F&B,Bar Service,3,21.65,64.95,5/13/2023
2007,483,F&B,Restaurant - Dinner,4,76.41,305.64,5/13/2023
2008,484,Room Charge,Suite,4,428.35,1713.41,3/17/2021
2009,484,F&B,Restaurant - Breakfast,3,25.26,75.79,3/18/2021
2010,484,Guest Service,Laundry Service,1,19.99,19.99,3/20/2021
2011,484,Wellness,Spa Treatment,1,116.03,116.03,3/22/2021
2012,484,Wellness,Gym Access,2,13.05,26.1,3/24/2021
2013,485,Room Charge,Suite,5,387.97,1939.86,10/17/2024
2014,485,Business,Business Center,1,10.23,10.23,10/18/2024
2015,485,F&B,Room Service,1,58.97,58.97,10/19/2024
2016,486,Room Charge,Standard Room,7,184.94,1294.6,7/17/2021
2017,486,F&B,Room Service,1,51.96,51.96,7/17/2021
2018,486,F&B,Bar Service,4,22.67,90.7,7/17/2021
2019,487,Room Charge,Suite,7,578.05,4046.35,7/2/2025
2020,487,Guest Service,Laundry Service,1,23.33,23.33,7/2/2025
2021,487,F&B,Bar Service,3,22.57,67.71,7/4/2025
2022,487,Business,Business Center,1,10.99,10.99,7/4/2025
2023,487,F&B,Room Service,2,50.61,101.23,7/6/2025
2024,488,Room Charge,Suite,7,346.74,2427.2,8/5/2024
2025,488,Wellness,Massage Therapy,1,57.79,57.79,8/5/2024
2026,488,Wellness,Spa Treatment,1,118.4,118.4,8/7/2024
2027,489,Room Charge,Deluxe Room,4,159.18,636.7,3/6/2021
2028,489,F&B,Restaurant - Breakfast,4,27.15,108.59,3/7/2021
2029,489,Wellness,Spa Treatment,2,75.85,151.69,3/7/2021
2030,489,F&B,Room Service,4,49.95,199.82,3/9/2021
2031,490,Room Charge,Standard Room,1,340.16,340.16,7/29/2025
2032,490,F&B,Room Service,2,31.88,63.76,7/31/2025
2033,490,Wellness,Massage Therapy,1,98.39,98.39,8/2/2025
2034,490,Wellness,Massage Therapy,1,63.5,63.5,8/3/2025
2035,491,Room Charge,Deluxe Room,3,166.55,499.66,1/6/2021
2036,491,F&B,Restaurant - Lunch,3,43.78,131.33,1/6/2021
2037,491,F&B,Restaurant - Breakfast,1,32.81,32.81,1/8/2021
2038,492,Room Charge,Deluxe Room,6,162.54,975.24,8/3/2025
2039,492,F&B,Restaurant - Lunch,2,32.01,64.02,8/3/2025
2040,492,F&B,Restaurant - Breakfast,1,22.41,22.41,8/3/2025
2041,492,F&B,Room Service,4,33.02,132.06,8/3/2025
2042,493,Room Charge,Suite,6,369.94,2219.65,10/23/2023
2043,493,F&B,Restaurant - Lunch,1,47.13,47.13,10/24/2023
2044,494,Room Charge,Standard Room,2,187.07,374.14,7/1/2025
2045,494,Technology,WiFi Access,1,5.4,5.4,7/2/2025
2046,494,F&B,Restaurant - Lunch,3,32.05,96.16,7/4/2025
2047,494,Business,Business Center,1,10.96,10.96,7/5/2025
2048,494,Technology,WiFi Access,1,3.5,3.5,7/6/2025
2049,495,Room Charge,Deluxe Room,5,161.68,808.4,2/6/2025
2050,495,Technology,WiFi Access,1,4.56,4.56,2/8/2025
2051,495,Business,Business Center,1,14.84,14.84,2/9/2025
2052,495,Transportation,Airport Transfer,1,31.67,31.67,2/11/2025
2053,495,Wellness,Spa Treatment,2,81.75,163.5,2/11/2025
2054,495,Business,Business Center,1,12.76,12.76,2/13/2025
2055,495,Business,Business Center,1,17.57,17.57,2/14/2025
2056,496,Room Charge,Deluxe Room,2,259.98,519.96,8/1/2022
2057,496,F&B,Restaurant - Lunch,1,44.37,44.37,8/3/2022
2058,496,Wellness,Spa Treatment,2,119.37,238.73,8/3/2022
2059,497,Room Charge,Deluxe Room,4,245.89,983.58,8/16/2024
2060,497,F&B,Bar Service,1,22.8,22.8,8/16/2024
2061,497,F&B,Restaurant - Dinner,3,58.9,176.71,8/17/2024
2062,497,Wellness,Spa Treatment,1,119.53,119.53,8/17/2024
2063,497,Wellness,Massage Therapy,1,59.21,59.21,8/17/2024
2064,497,Technology,WiFi Access,1,7.05,7.05,8/18/2024
2065,497,Guest Service,Laundry Service,2,15.04,30.09,8/20/2024
2066,498,Room Charge,Suite,2,375.02,750.04,2/25/2021
2067,498,Business,Business Center,1,18.67,18.67,2/27/2021
2068,498,Guest Service,Laundry Service,1,23.39,23.39,2/28/2021
2069,498,Technology,WiFi Access,1,4.8,4.8,3/1/2021
2070,499,Room Charge,Deluxe Room,4,159.5,638.01,4/14/2023
2071,499,F&B,Bar Service,1,22.9,22.9,4/15/2023
2072,499,F&B,Bar Service,3,21.01,63.04,4/15/2023
2073,499,F&B,Restaurant - Dinner,4,78.42,313.68,4/15/2023
2074,500,Room Charge,Standard Room,7,195.09,1365.66,11/26/2025
2075,500,F&B,Bar Service,2,23.87,47.74,11/26/2025
2076,500,F&B,Restaurant - Lunch,2,48.99,97.98,11/26/2025
2077,500,F&B,Room Service,4,42.97,171.86,11/26/2025
2078,500,Wellness,Massage Therapy,2,98.18,196.35,11/26/2025
2079,500,Transportation,Airport Transfer,1,33.27,33.27,11/27/2025
2080,500,Wellness,Spa Treatment,1,68.24,68.24,11/27/2025
2081,501,Room Charge,Standard Room,2,230.35,460.7,11/4/2024
2082,501,F&B,Restaurant - Dinner,4,46,183.99,11/4/2024
2083,501,F&B,Room Service,3,27.48,82.43,11/5/2024
2084,502,Room Charge,Suite,7,458.14,3206.96,5/28/2020
2085,502,Transportation,Airport Transfer,1,30.95,30.95,5/28/2020
2086,503,Room Charge,Deluxe Room,3,163.79,491.36,11/10/2020
2087,503,Wellness,Massage Therapy,2,62.85,125.7,11/12/2020
2088,503,F&B,Restaurant - Breakfast,2,34.12,68.24,11/14/2020
2089,503,F&B,Restaurant - Lunch,2,34.71,69.42,11/14/2020
2090,503,Guest Service,Laundry Service,1,16.82,16.82,11/14/2020
2091,503,Transportation,Airport Transfer,1,25.94,25.94,11/14/2020
2092,504,Room Charge,Standard Room,1,168.5,168.5,3/10/2025
2093,504,Wellness,Gym Access,1,13.59,13.59,3/10/2025
2094,505,Room Charge,Deluxe Room,1,216.37,216.37,12/28/2020
2095,505,F&B,Restaurant - Breakfast,3,21.09,63.26,12/30/2020
2096,505,Wellness,Spa Treatment,2,76.06,152.12,12/30/2020
2097,505,F&B,Room Service,2,38.09,76.18,12/31/2020
2098,505,Wellness,Spa Treatment,2,76.17,152.33,1/1/2021
2099,506,Room Charge,Suite,1,591.07,591.07,3/15/2022
2100,506,F&B,Restaurant - Dinner,4,72.31,289.25,3/16/2022
2101,506,Transportation,Airport Transfer,1,25.19,25.19,3/16/2022
2102,506,Wellness,Spa Treatment,1,91.97,91.97,3/17/2022
2103,507,Room Charge,Deluxe Room,4,202.75,810.99,8/2/2023
2104,507,Technology,WiFi Access,1,3.71,3.71,8/2/2023
2105,507,Business,Business Center,1,14.61,14.61,8/4/2023
2106,507,Guest Service,Laundry Service,1,24.02,24.02,8/4/2023
2107,507,Transportation,Airport Transfer,1,28.86,28.86,8/6/2023
2108,507,F&B,Restaurant - Dinner,3,79.24,237.73,8/7/2023
2109,507,Business,Business Center,1,17.09,17.09,8/7/2023
2110,507,F&B,Restaurant - Dinner,1,57.17,57.17,8/7/2023
2111,508,Room Charge,Suite,6,417.26,2503.57,1/6/2023
2112,508,Guest Service,Laundry Service,2,20.82,41.65,1/6/2023
2113,508,Business,Business Center,1,17.42,17.42,1/6/2023
2114,508,Wellness,Spa Treatment,2,61.09,122.19,1/7/2023
2115,508,Guest Service,Laundry Service,1,18.04,18.04,1/8/2023
2116,509,Room Charge,Deluxe Room,6,293.86,1763.19,4/4/2022
2117,509,Business,Business Center,1,15.62,15.62,4/5/2022
2118,510,Room Charge,Standard Room,6,197.64,1185.83,6/21/2022
2119,510,F&B,Restaurant - Breakfast,3,28.28,84.83,6/21/2022
2120,510,F&B,Restaurant - Dinner,1,68.76,68.76,6/21/2022
2121,511,Room Charge,Standard Room,7,236.13,1652.9,3/13/2020
2122,511,F&B,Restaurant - Lunch,2,31.93,63.87,3/15/2020
2123,511,Guest Service,Laundry Service,1,17.73,17.73,3/16/2020
2124,511,Business,Business Center,1,17.44,17.44,3/17/2020
2125,511,Business,Business Center,1,14.94,14.94,3/19/2020
2126,512,Room Charge,Deluxe Room,5,265.93,1329.65,11/6/2022
2127,512,Technology,WiFi Access,1,3.11,3.11,11/7/2022
2128,512,Guest Service,Laundry Service,1,16.55,16.55,11/9/2022
2129,512,Wellness,Spa Treatment,1,69.66,69.66,11/9/2022
2130,512,Wellness,Spa Treatment,1,85.64,85.64,11/9/2022
2131,512,F&B,Bar Service,1,13.6,13.6,11/11/2022
2132,513,Room Charge,Standard Room,6,145.8,874.8,12/1/2024
2133,514,Room Charge,Suite,4,493.89,1975.55,4/13/2025
2134,514,Transportation,Airport Transfer,1,25.99,25.99,4/13/2025
2135,514,Wellness,Spa Treatment,1,111.78,111.78,4/14/2025
2136,514,F&B,Bar Service,3,11.92,35.75,4/15/2025
2137,514,F&B,Restaurant - Dinner,1,73.98,73.98,4/16/2025
2138,514,F&B,Bar Service,1,10.21,10.21,4/18/2025
2139,515,Room Charge,Suite,4,529.95,2119.79,4/27/2025
2140,515,Technology,WiFi Access,1,3.89,3.89,4/28/2025
2141,515,Guest Service,Laundry Service,2,13.47,26.93,4/28/2025
2142,515,Wellness,Massage Therapy,2,60.88,121.76,4/28/2025
2143,516,Room Charge,Deluxe Room,3,242.37,727.11,8/29/2024
2144,516,F&B,Bar Service,1,13.02,13.02,8/30/2024
2145,516,F&B,Restaurant - Dinner,4,63.65,254.6,8/31/2024
2146,516,Transportation,Airport Transfer,1,32.17,32.17,8/31/2024
2147,517,Room Charge,Standard Room,1,198.25,198.25,5/16/2024
2148,517,Guest Service,Laundry Service,1,24.73,24.73,5/17/2024
2149,517,Wellness,Gym Access,1,9.14,9.14,5/18/2024
2150,517,Wellness,Gym Access,1,10.03,10.03,5/19/2024
2151,518,Room Charge,Standard Room,2,346.86,693.72,10/14/2022
2152,518,F&B,Restaurant - Breakfast,1,27.67,27.67,10/16/2022
2153,519,Room Charge,Deluxe Room,5,249.01,1245.07,4/7/2022
2154,519,F&B,Room Service,2,29.58,59.16,4/7/2022
2155,519,F&B,Restaurant - Breakfast,2,26.6,53.21,4/7/2022
2156,519,Transportation,Airport Transfer,1,28.83,28.83,4/8/2022
2157,519,Transportation,Airport Transfer,1,25.2,25.2,4/8/2022
2158,519,F&B,Restaurant - Breakfast,2,21.4,42.8,4/10/2022
2159,520,Room Charge,Standard Room,5,379.94,1899.72,9/8/2020
2160,520,Guest Service,Laundry Service,1,20.71,20.71,9/9/2020
2161,521,Room Charge,Standard Room,6,383.22,2299.3,9/24/2020
2162,521,Transportation,Airport Transfer,1,28.66,28.66,9/24/2020
2163,521,F&B,Restaurant - Dinner,2,62.53,125.05,9/26/2020
2164,521,Transportation,Airport Transfer,1,31.37,31.37,9/27/2020
2165,521,Wellness,Spa Treatment,2,64.76,129.51,9/28/2020
2166,522,Room Charge,Deluxe Room,3,285.94,857.83,3/19/2022
2167,522,Business,Business Center,1,12.67,12.67,3/19/2022
2168,522,F&B,Restaurant - Breakfast,4,31.55,126.2,3/19/2022
2169,523,Room Charge,Standard Room,1,389.73,389.73,12/26/2020
2170,523,F&B,Restaurant - Dinner,4,49.18,196.74,12/26/2020
2171,524,Room Charge,Standard Room,7,317.57,2222.99,2/22/2023
2172,524,F&B,Restaurant - Breakfast,4,25,100.02,2/23/2023
2173,524,F&B,Restaurant - Lunch,1,37.53,37.53,2/23/2023
2174,524,Wellness,Gym Access,1,8.5,8.5,2/23/2023
2175,524,Guest Service,Laundry Service,1,12.47,12.47,2/23/2023
2176,525,Room Charge,Suite,2,523.39,1046.78,8/4/2021
2177,525,F&B,Restaurant - Lunch,3,43.13,129.39,8/6/2021
2178,525,F&B,Room Service,2,40.92,81.83,8/7/2021
2179,525,F&B,Room Service,4,58.46,233.86,8/9/2021
2180,525,Transportation,Airport Transfer,1,28.68,28.68,8/10/2021
2181,526,Room Charge,Deluxe Room,2,157.9,315.81,1/15/2021
2182,526,Technology,WiFi Access,1,6.29,6.29,1/15/2021
2183,526,F&B,Restaurant - Lunch,2,34.61,69.23,1/17/2021
2184,526,Technology,WiFi Access,1,3.61,3.61,1/19/2021
2185,526,Technology,WiFi Access,1,5.37,5.37,1/19/2021
2186,526,F&B,Restaurant - Lunch,3,42.06,126.19,1/19/2021
2187,527,Room Charge,Standard Room,7,215.22,1506.55,11/7/2022
2188,527,F&B,Restaurant - Dinner,1,59.08,59.08,11/9/2022
2189,528,Room Charge,Deluxe Room,7,224.88,1574.19,1/8/2023
2190,528,Wellness,Massage Therapy,1,53.77,53.77,1/10/2023
2191,529,Room Charge,Deluxe Room,2,252.18,504.36,9/29/2022
2192,529,Guest Service,Laundry Service,2,21.21,42.43,9/29/2022
2193,529,Transportation,Airport Transfer,1,30.06,30.06,9/30/2022
2194,530,Room Charge,Standard Room,4,208.28,833.12,12/9/2021
2195,531,Room Charge,Suite,7,320.65,2244.57,10/14/2020
2196,531,F&B,Restaurant - Dinner,2,51.27,102.54,10/16/2020
2197,531,Wellness,Gym Access,1,9.38,9.38,10/18/2020
2198,531,F&B,Restaurant - Lunch,3,35.06,105.19,10/18/2020
2199,531,Guest Service,Laundry Service,1,21.96,21.96,10/19/2020
2200,531,F&B,Bar Service,4,16.31,65.24,10/19/2020
2201,531,F&B,Bar Service,2,19.23,38.46,10/19/2020
2202,532,Room Charge,Deluxe Room,6,236.78,1420.68,6/27/2023
2203,532,F&B,Restaurant - Dinner,4,50.9,203.59,6/28/2023
2204,532,F&B,Restaurant - Lunch,2,48.51,97.02,6/28/2023
2205,532,F&B,Restaurant - Breakfast,2,22.01,44.01,6/30/2023
2206,533,Room Charge,Deluxe Room,4,233.91,935.66,6/22/2021
2207,533,F&B,Room Service,1,46.45,46.45,6/24/2021
2208,534,Room Charge,Deluxe Room,5,173.49,867.44,7/9/2025
2209,534,F&B,Restaurant - Lunch,2,39.97,79.95,7/10/2025
2210,534,F&B,Restaurant - Dinner,2,48.69,97.37,7/11/2025
2211,534,Wellness,Gym Access,1,10.12,10.12,7/12/2025
2212,534,Wellness,Gym Access,1,9.64,9.64,7/14/2025
2213,535,Room Charge,Deluxe Room,6,268.62,1611.74,11/17/2021
2214,535,Transportation,Airport Transfer,1,31.01,31.01,11/19/2021
2215,535,Wellness,Spa Treatment,2,82.03,164.06,11/21/2021
2216,535,Wellness,Massage Therapy,1,73.1,73.1,11/21/2021
2217,536,Room Charge,Standard Room,6,190.22,1141.34,5/11/2024
2218,536,F&B,Restaurant - Breakfast,1,29.01,29.01,5/13/2024
2219,536,F&B,Bar Service,4,14.17,56.66,5/14/2024
2220,536,Business,Business Center,1,15.02,15.02,5/15/2024
2221,536,F&B,Restaurant - Breakfast,4,27.28,109.13,5/16/2024
2222,537,Room Charge,Standard Room,5,344.3,1721.51,6/23/2025
2223,537,Wellness,Massage Therapy,2,68.6,137.2,6/23/2025
2224,537,Wellness,Massage Therapy,1,51.67,51.67,6/23/2025
2225,538,Room Charge,Deluxe Room,2,224.61,449.23,1/23/2024
2226,538,Guest Service,Laundry Service,2,22.94,45.89,1/23/2024
2227,538,F&B,Room Service,3,40.85,122.56,1/23/2024
2228,538,F&B,Bar Service,1,23.12,23.12,1/24/2024
2229,539,Room Charge,Suite,3,415.37,1246.1,4/18/2020
2230,539,Transportation,Airport Transfer,1,31.89,31.89,4/19/2020
2231,539,Guest Service,Laundry Service,1,12.48,12.48,4/21/2020
2232,539,Transportation,Airport Transfer,1,25.24,25.24,4/21/2020
2233,539,Transportation,Airport Transfer,1,27.24,27.24,4/21/2020
2234,540,Room Charge,Deluxe Room,2,268.99,537.99,8/31/2022
2235,540,Business,Business Center,1,11.1,11.1,9/2/2022
2236,540,Wellness,Spa Treatment,2,97.56,195.13,9/4/2022
2237,541,Room Charge,Deluxe Room,2,251.45,502.9,2/26/2025
2238,541,F&B,Restaurant - Dinner,1,59.61,59.61,2/28/2025
2239,541,Wellness,Massage Therapy,2,88.63,177.27,2/28/2025
2240,541,Guest Service,Laundry Service,2,21.19,42.38,2/28/2025
2241,541,F&B,Bar Service,3,24.72,74.16,2/28/2025
2242,542,Room Charge,Standard Room,7,335.29,2347.04,9/19/2025
2243,542,Guest Service,Laundry Service,2,18.69,37.39,9/21/2025
2244,543,Room Charge,Deluxe Room,2,265.24,530.48,2/1/2025
2245,544,Room Charge,Deluxe Room,1,272.44,272.44,3/5/2020
2246,544,Wellness,Spa Treatment,2,119.52,239.05,3/5/2020
2247,545,Room Charge,Deluxe Room,1,267.63,267.63,8/16/2020
2248,545,Wellness,Gym Access,2,9.44,18.87,8/17/2020
2249,545,Guest Service,Laundry Service,1,22.84,22.84,8/17/2020
2250,545,Business,Business Center,1,10.77,10.77,8/18/2020
2251,545,Wellness,Spa Treatment,1,66.73,66.73,8/20/2020
2252,545,Technology,WiFi Access,1,5.8,5.8,8/20/2020
2253,546,Room Charge,Standard Room,3,190.16,570.47,11/6/2022
2254,546,F&B,Room Service,2,55.07,110.15,11/8/2022
2255,547,Room Charge,Standard Room,6,277.53,1665.16,4/15/2021
2256,547,Business,Business Center,1,10.08,10.08,4/17/2021
2257,548,Room Charge,Deluxe Room,4,265.83,1063.34,12/6/2024
2258,548,Wellness,Massage Therapy,2,95.93,191.86,12/8/2024
2259,548,F&B,Restaurant - Lunch,3,33.73,101.2,12/9/2024
2260,549,Room Charge,Deluxe Room,4,283.35,1133.41,5/5/2023
2261,549,Guest Service,Laundry Service,2,14.34,28.68,5/5/2023
2262,549,Wellness,Spa Treatment,1,95.58,95.58,5/5/2023
2263,549,Wellness,Massage Therapy,2,95.04,190.07,5/7/2023
2264,550,Room Charge,Standard Room,6,300.18,1801.07,12/14/2020
2265,550,F&B,Restaurant - Lunch,1,39.86,39.86,12/16/2020
2266,550,Transportation,Airport Transfer,1,27.77,27.77,12/17/2020
2267,550,Wellness,Gym Access,2,10.12,20.24,12/19/2020
2268,550,Transportation,Airport Transfer,1,28.93,28.93,12/20/2020
2269,550,Wellness,Gym Access,2,13.37,26.74,12/22/2020
2270,550,Wellness,Gym Access,1,11,11,12/24/2020
2271,551,Room Charge,Deluxe Room,7,196.81,1377.68,5/15/2022
2272,551,Wellness,Massage Therapy,1,88.37,88.37,5/16/2022
2273,551,F&B,Restaurant - Dinner,3,61.57,184.71,5/17/2022
2274,551,F&B,Room Service,1,51.79,51.79,5/19/2022
2275,552,Room Charge,Suite,5,318.16,1590.8,10/12/2020
2276,552,F&B,Restaurant - Dinner,3,49.21,147.63,10/12/2020
2277,553,Room Charge,Standard Room,4,291.55,1166.21,5/13/2021
2278,553,F&B,Restaurant - Lunch,4,45.93,183.74,5/14/2021
2279,553,Wellness,Massage Therapy,2,98.5,197,5/16/2021
2280,553,F&B,Room Service,4,54.4,217.59,5/16/2021
2281,553,F&B,Restaurant - Dinner,2,75.33,150.65,5/17/2021
2282,554,Room Charge,Standard Room,5,109.96,549.82,2/4/2024
2283,554,Technology,WiFi Access,1,5.42,5.42,2/4/2024
2284,554,F&B,Restaurant - Dinner,1,62.91,62.91,2/6/2024
2285,554,Transportation,Airport Transfer,1,34.2,34.2,2/6/2024
2286,555,Room Charge,Suite,3,453.03,1359.1,4/26/2020
2287,555,F&B,Restaurant - Dinner,2,53.25,106.5,4/28/2020
2288,555,F&B,Restaurant - Dinner,4,52.49,209.97,4/30/2020
2289,556,Room Charge,Deluxe Room,6,221,1326.02,1/21/2024
2290,556,Wellness,Massage Therapy,1,90.24,90.24,1/22/2024
2291,556,Transportation,Airport Transfer,1,25.95,25.95,1/22/2024
2292,556,Technology,WiFi Access,1,6.81,6.81,1/23/2024
2293,556,Transportation,Airport Transfer,1,28.95,28.95,1/25/2024
2294,556,F&B,Restaurant - Breakfast,2,22.81,45.63,1/26/2024
2295,556,Technology,WiFi Access,1,7.38,7.38,1/27/2024
2296,557,Room Charge,Suite,3,445.32,1335.95,12/24/2025
2297,557,Wellness,Massage Therapy,2,85.37,170.74,12/26/2025
2298,557,Transportation,Airport Transfer,1,33.04,33.04,12/26/2025
2299,557,F&B,Restaurant - Dinner,1,66.69,66.69,12/27/2025
2300,557,F&B,Restaurant - Lunch,4,37.13,148.51,12/27/2025
2301,557,F&B,Room Service,4,59.97,239.89,12/28/2025
2302,558,Room Charge,Suite,4,418.94,1675.77,2/20/2022
2303,558,F&B,Bar Service,4,18.6,74.4,2/20/2022
2304,558,F&B,Restaurant - Breakfast,4,33.93,135.72,2/22/2022
2305,558,Wellness,Spa Treatment,2,92.1,184.21,2/23/2022
2306,558,F&B,Bar Service,1,14.71,14.71,2/23/2022
2307,558,F&B,Bar Service,3,13.16,39.48,2/24/2022
2308,559,Room Charge,Standard Room,1,367.27,367.27,1/13/2024
2309,559,Business,Business Center,1,11.08,11.08,1/15/2024
2310,559,F&B,Restaurant - Breakfast,3,25.92,77.77,1/17/2024
2311,559,F&B,Restaurant - Dinner,2,66.25,132.51,1/19/2024
2312,559,Guest Service,Laundry Service,2,22.44,44.87,1/21/2024
2313,559,Wellness,Massage Therapy,1,81,81,1/22/2024
2314,559,Technology,WiFi Access,1,6.64,6.64,1/23/2024
2315,560,Room Charge,Standard Room,3,258.49,775.47,5/29/2020
2316,560,Wellness,Spa Treatment,1,72.43,72.43,5/31/2020
2317,560,Transportation,Airport Transfer,1,29.28,29.28,5/31/2020
2318,560,F&B,Restaurant - Dinner,3,55.6,166.8,6/1/2020
2319,560,Wellness,Spa Treatment,2,71.67,143.34,6/3/2020
2320,560,Technology,WiFi Access,1,7.82,7.82,6/3/2020
2321,561,Room Charge,Suite,1,537.84,537.84,4/25/2021
2322,561,Technology,WiFi Access,1,3.96,3.96,4/26/2021
2323,561,Business,Business Center,1,11.8,11.8,4/27/2021
2324,562,Room Charge,Suite,2,415.48,830.96,12/5/2024
2325,562,Business,Business Center,1,14.37,14.37,12/5/2024
2326,562,F&B,Restaurant - Dinner,4,60.96,243.85,12/5/2024
2327,562,F&B,Restaurant - Dinner,1,58.39,58.39,12/6/2024
2328,563,Room Charge,Deluxe Room,1,182.39,182.39,9/24/2024
2329,564,Room Charge,Standard Room,2,367.56,735.12,8/9/2020
2330,564,Wellness,Gym Access,1,12.39,12.39,8/10/2020
2331,564,F&B,Restaurant - Lunch,1,36.43,36.43,8/10/2020
2332,565,Room Charge,Deluxe Room,5,295.33,1476.65,12/18/2022
2333,565,F&B,Restaurant - Breakfast,1,30.3,30.3,12/19/2022
2334,566,Room Charge,Deluxe Room,3,182.48,547.44,1/4/2022
2335,566,Wellness,Massage Therapy,2,96.44,192.88,1/4/2022
2336,566,F&B,Restaurant - Lunch,4,32.89,131.56,1/4/2022
2337,566,Wellness,Massage Therapy,1,83.36,83.36,1/6/2022
2338,567,Room Charge,Suite,1,441.57,441.57,1/2/2021
2339,567,Wellness,Spa Treatment,2,69.05,138.1,1/4/2021
2340,568,Room Charge,Suite,5,598.15,2990.74,5/30/2023
2341,568,Business,Business Center,1,17.98,17.98,6/1/2023
2342,568,F&B,Restaurant - Lunch,4,36.39,145.54,6/3/2023
2343,568,F&B,Room Service,2,46.72,93.45,6/5/2023
2344,568,Wellness,Spa Treatment,1,93.02,93.02,6/7/2023
2345,568,F&B,Bar Service,3,24.06,72.18,6/9/2023
2346,569,Room Charge,Deluxe Room,4,268.12,1072.46,8/29/2025
2347,569,Business,Business Center,1,16.36,16.36,8/29/2025
2348,569,F&B,Restaurant - Dinner,3,60.35,181.05,8/29/2025
2349,569,Wellness,Spa Treatment,1,75.64,75.64,8/31/2025
2350,569,Transportation,Airport Transfer,1,30.77,30.77,9/1/2025
2351,569,F&B,Restaurant - Breakfast,3,24.58,73.74,9/3/2025
2352,570,Room Charge,Standard Room,7,255.75,1790.27,1/20/2022
2353,570,F&B,Restaurant - Dinner,4,67.92,271.69,1/21/2022
2354,570,F&B,Restaurant - Lunch,2,32,63.99,1/21/2022
2355,570,Wellness,Massage Therapy,1,69.97,69.97,1/22/2022
2356,570,Technology,WiFi Access,1,7.84,7.84,1/23/2022
2357,570,F&B,Room Service,1,33.92,33.92,1/24/2022
2358,571,Room Charge,Deluxe Room,7,220.7,1544.89,11/17/2022
2359,571,Wellness,Gym Access,2,10.19,20.39,11/18/2022
2360,571,F&B,Restaurant - Dinner,4,69.51,278.05,11/18/2022
2361,571,Technology,WiFi Access,1,7.42,7.42,11/20/2022
2362,572,Room Charge,Deluxe Room,1,206.99,206.99,2/18/2024
2363,572,F&B,Bar Service,1,22.68,22.68,2/18/2024
2364,572,Wellness,Massage Therapy,2,51.45,102.91,2/19/2024
2365,573,Room Charge,Deluxe Room,4,213.88,855.53,11/19/2022
2366,573,Transportation,Airport Transfer,1,35,35,11/19/2022
2367,573,Technology,WiFi Access,1,5.2,5.2,11/21/2022
2368,573,F&B,Bar Service,3,12.83,38.48,11/21/2022
2369,574,Room Charge,Suite,7,422.59,2958.14,10/20/2022
2370,574,Business,Business Center,1,10.96,10.96,10/22/2022
2371,574,Technology,WiFi Access,1,7.83,7.83,10/23/2022
2372,574,Transportation,Airport Transfer,1,31.76,31.76,10/24/2022
