GuestID,ServiceID,Rating,Comments,FeedbackDate
1797,12,5,Highly recommend!,2025-03-05
62,5,4,Great hotel!,2023-11-21
1853,14,3,Average stay,2025-07-09
1832,15,4,Nice experience,2021-04-19
449,11,4,Great hotel!,2021-06-18
1535,5,3,Okay service,2025-02-09
1123,5,4,Friendly staff,2020-09-20
2522,2,2,Disappointing,2024-02-20
704,5,1,Would not recommend,2020-02-09
471,11,4,Nice experience,2023-02-09
2247,6,4,Good value,2022-02-14
776,12,5,Outstanding experience!,2023-01-01
780,14,4,Friendly staff,2021-08-05
2840,14,5,Outstanding experience!,2025-11-14
465,14,5,Outstanding experience!,2025-03-08
491,3,4,Very good service,2025-09-27
406,7,2,Not satisfied,2021-01-15
2069,9,1,Extremely disappointed,2020-08-03
1069,1,1,Would not recommend,2023-06-18
244,9,2,Not satisfied,2022-06-30
1470,1,3,Average stay,2022-05-03
2438,13,3,Could be better,2023-02-23
2566,14,1,Extremely disappointed,2023-10-21
1235,14,5,Amazing staff!,2020-01-20
1724,13,2,Not satisfied,2022-08-05
2702,1,5,Highly recommend!,2020-02-05
2172,6,5,Excellent service!,2021-05-19
701,14,5,Amazing staff!,2023-11-07
2573,15,3,Could be better,2020-05-09
2870,11,1,Very poor,2021-08-25
2150,9,3,Average stay,2023-06-01
2158,12,2,Below expectations,2025-07-22
2612,13,2,Not satisfied,2021-01-10
793,5,5,Excellent service!,2021-10-10
2610,5,4,Friendly staff,2021-08-15
1453,9,2,Disappointing,2021-08-20
407,13,5,Outstanding experience!,2020-08-22
976,14,1,Terrible experience,2021-04-15
2622,12,4,Nice experience,2022-02-14
2972,12,4,Very good service,2020-05-08
1751,4,3,Okay service,2024-12-12
742,6,3,Could be better,2020-06-16
2618,11,3,Fair experience,2021-04-11
2222,6,2,Disappointing,2022-07-31
690,2,4,Friendly staff,2020-03-24
1000,6,4,Great hotel!,2020-04-07
1314,4,4,Very good service,2023-05-10
1458,15,5,Perfect stay!,2023-02-07
2987,2,1,Extremely disappointed,2024-08-01
1251,3,5,Amazing staff!,2025-01-16
1523,3,2,Disappointing,2024-03-17
1772,7,4,Good value,2024-05-12
633,4,4,Great hotel!,2023-03-30
2712,8,5,Perfect stay!,2020-06-05
845,10,5,Amazing staff!,2021-07-12
1846,1,2,Disappointing,2025-07-27
1994,13,5,Outstanding experience!,2020-11-22
2864,9,5,Perfect stay!,2020-05-26
206,9,5,Amazing staff!,2022-09-26
1216,15,4,Great hotel!,2024-11-17
995,1,5,Excellent service!,2022-07-05
2546,11,5,Outstanding experience!,2024-12-14
461,13,5,Excellent service!,2020-11-26
1214,7,4,Friendly staff,2023-11-29
1289,15,4,Good value,2022-10-09
1762,12,4,Friendly staff,2020-09-20
2738,14,2,Below expectations,2023-07-24
2076,1,5,Excellent service!,2021-02-15
459,10,5,Perfect stay!,2023-07-05
2716,5,4,Good value,2020-07-22
2446,6,5,Outstanding experience!,2022-09-28
262,11,5,Excellent service!,2020-03-26
1006,10,4,Great hotel!,2021-04-22
2378,13,5,Amazing staff!,2021-11-27
1430,15,4,Friendly staff,2025-06-26
2070,8,2,Needs improvement,2021-10-14
48,1,4,Good value,2021-01-11
23,6,5,Excellent service!,2022-06-15
2304,12,1,Awful service,2023-04-28
1855,8,5,Amazing staff!,2021-09-10
2061,12,4,Great hotel!,2022-05-08
2028,15,5,Highly recommend!,2020-03-28
2437,11,4,Very good service,2020-09-23
1768,2,4,Good value,2025-05-05
1740,15,1,Terrible experience,2023-07-16
862,6,4,Good value,2022-02-28
1426,11,5,Excellent service!,2025-08-28
1530,14,2,Poor service,2025-01-30
619,13,5,Outstanding experience!,2024-11-25
192,10,5,Highly recommend!,2022-10-06
391,11,5,Perfect stay!,2024-01-05
2560,10,5,Highly recommend!,2021-08-27
1525,9,4,Friendly staff,2022-01-04
1571,4,4,Good value,2025-07-30
194,7,3,Fair experience,2025-08-22
341,8,5,Perfect stay!,2024-01-25
1185,13,4,Very good service,2024-01-11
1910,14,4,Good value,2021-09-25
2726,10,4,Very good service,2022-08-01
1887,7,3,Could be better,2021-08-04
1476,5,4,Friendly staff,2024-06-29
2007,12,4,Great hotel!,2021-02-12
670,2,3,Decent hotel,2024-10-14
100,11,3,Fair experience,2020-05-18
920,9,3,Okay service,2022-05-14
905,13,3,Fair experience,2020-03-08
901,4,5,Perfect stay!,2025-06-02
1688,10,3,Could be better,2022-02-01
375,9,2,Poor service,2024-10-28
1379,8,5,Perfect stay!,2021-04-29
2792,9,2,Poor service,2023-08-11
539,14,3,Fair experience,2022-03-21
2149,13,2,Needs improvement,2020-01-12
2509,2,4,Great hotel!,2023-10-25
2920,11,2,Needs improvement,2025-10-16
2944,9,5,Excellent service!,2022-08-06
251,1,4,Very good service,2025-10-06
1785,7,4,Very good service,2024-01-19
2880,5,5,Excellent service!,2021-05-28
1907,12,3,Okay service,2022-11-30
415,1,5,Outstanding experience!,2023-01-07
1515,8,3,Okay service,2023-11-21
372,14,4,Very good service,2023-12-20
2811,11,5,Highly recommend!,2021-10-01
2324,6,4,Very good service,2022-05-31
1934,10,4,Nice experience,2024-11-11
2377,11,3,Decent hotel,2021-10-15
2463,4,1,Would not recommend,2022-10-31
1384,6,5,Highly recommend!,2023-11-15
2708,10,4,Friendly staff,2022-04-11
612,13,5,Perfect stay!,2021-02-23
1804,7,2,Poor service,2023-06-12
1933,5,4,Great hotel!,2022-08-13
2302,13,5,Outstanding experience!,2025-11-12
766,8,3,Could be better,2020-04-02
2166,5,3,Decent hotel,2021-08-05
1669,10,5,Amazing staff!,2021-12-29
2021,5,3,Fair experience,2023-06-17
2375,9,1,Very poor,2025-04-19
1255,4,3,Could be better,2022-01-01
875,2,4,Nice experience,2023-01-22
830,9,3,Decent hotel,2022-05-23
811,3,1,Very poor,2021-10-26
1212,15,3,Fair experience,2020-02-12
795,9,4,Very good service,2025-03-17
2500,3,4,Good value,2021-05-04
1557,6,1,Very poor,2021-10-27
221,2,4,Very good service,2025-12-11
1172,13,4,Friendly staff,2022-04-23
2081,7,5,Excellent service!,2025-02-23
887,1,4,Good value,2024-03-06
625,1,4,Friendly staff,2021-03-02
776,6,1,Terrible experience,2022-01-29
1416,9,3,Fair experience,2021-05-02
198,5,5,Perfect stay!,2025-09-10
2958,10,2,Needs improvement,2025-01-04
874,5,3,Could be better,2023-01-11
2101,3,5,Perfect stay!,2021-08-24
1777,4,5,Highly recommend!,2024-11-27
1495,5,5,Perfect stay!,2025-08-24
2911,15,4,Nice experience,2021-05-02
2792,1,4,Friendly staff,2025-12-30
2718,8,4,Friendly staff,2021-09-05
152,1,1,Very poor,2025-05-25
1937,10,1,Terrible experience,2025-09-05
2692,5,5,Amazing staff!,2021-09-02
2571,12,4,Very good service,2025-06-18
682,7,4,Great hotel!,2022-09-09
2760,8,3,Could be better,2023-07-28
628,2,4,Great hotel!,2022-10-09
2252,5,4,Nice experience,2020-01-10
870,7,2,Disappointing,2025-02-24
2390,11,3,Could be better,2022-09-02
1248,15,4,Nice experience,2022-03-29
2176,1,5,Amazing staff!,2020-09-03
2273,13,2,Poor service,2023-01-13
512,5,2,Disappointing,2024-11-13
1193,13,1,Awful service,2023-01-04
1763,12,3,Okay service,2021-06-06
723,3,5,Amazing staff!,2021-06-17
1740,1,4,Nice experience,2022-06-26
2579,14,4,Good value,2025-01-27
2438,4,3,Okay service,2022-10-13
2282,9,2,Poor service,2024-02-25
2760,9,4,Good value,2023-06-29
2216,14,5,Highly recommend!,2024-09-10
2829,5,3,Okay service,2024-11-16
337,2,4,Very good service,2021-09-16
2580,3,4,Great hotel!,2023-08-06
141,4,4,Friendly staff,2022-07-21
1019,3,4,Nice experience,2021-08-03
638,3,5,Excellent service!,2025-07-02
1434,3,5,Highly recommend!,2024-10-07
2214,5,5,Perfect stay!,2025-07-15
1321,13,1,Very poor,2021-10-09
1679,4,3,Okay service,2021-10-03
2973,7,4,Good value,2022-09-10
333,4,1,Terrible experience,2025-10-05
1227,1,5,Excellent service!,2022-01-22
1499,4,4,Very good service,2020-06-12
1354,13,5,Excellent service!,2025-03-09
405,15,3,Decent hotel,2024-05-03
1196,13,2,Poor service,2024-07-29
984,12,5,Amazing staff!,2023-10-23
1572,10,5,Excellent service!,2022-07-12
964,2,3,Could be better,2022-06-07
2759,15,4,Great hotel!,2025-11-05
78,13,5,Perfect stay!,2024-08-04
244,7,3,Fair experience,2025-07-19
284,7,2,Not satisfied,2025-08-12
1059,7,2,Below expectations,2020-02-21
1285,6,3,Average stay,2024-05-29
150,7,4,Great hotel!,2024-03-31
2719,9,5,Amazing staff!,2025-07-17
1503,8,1,Terrible experience,2024-03-29
1635,13,5,Perfect stay!,2021-01-15
2201,10,4,Friendly staff,2022-11-08
2561,6,4,Very good service,2022-12-08
1956,4,3,Decent hotel,2022-03-14
1893,2,5,Excellent service!,2020-09-07
1474,1,5,Highly recommend!,2022-01-24
1718,11,4,Nice experience,2025-10-14
962,1,5,Amazing staff!,2023-04-29
2775,14,2,Needs improvement,2025-05-05
606,13,5,Excellent service!,2023-08-29
1282,13,4,Nice experience,2023-05-13
1313,9,2,Disappointing,2024-11-01
1962,9,4,Good value,2020-11-23
227,11,3,Could be better,2023-06-11
296,11,5,Amazing staff!,2023-08-06
888,7,2,Needs improvement,2025-09-21
847,11,5,Excellent service!,2024-03-06
2304,2,4,Good value,2022-09-30
887,6,5,Outstanding experience!,2022-09-05
6,2,5,Perfect stay!,2020-12-22
267,9,4,Nice experience,2023-04-25
2992,6,5,Amazing staff!,2021-04-24
675,15,5,Amazing staff!,2022-09-03
594,7,4,Very good service,2023-03-15
1092,15,4,Friendly staff,2023-07-17
1003,3,4,Friendly staff,2025-03-19
2382,7,4,Good value,2024-12-14
776,3,4,Very good service,2021-04-03
697,8,4,Very good service,2020-03-23
1919,13,5,Outstanding experience!,2020-08-02
993,1,3,Okay service,2024-01-21
1046,14,4,Very good service,2021-02-07
2026,14,5,Highly recommend!,2025-12-18
1821,15,5,Perfect stay!,2025-02-21
2363,10,4,Good value,2020-05-28
285,8,3,Could be better,2021-12-29
401,3,3,Average stay,2021-01-13
796,4,4,Friendly staff,2022-03-26
1482,3,4,Good value,2020-06-12
1457,6,5,Amazing staff!,2022-05-14
1166,3,5,Excellent service!,2024-11-01
1167,13,1,Very poor,2020-05-23
929,15,5,Perfect stay!,2020-03-05
856,9,5,Highly recommend!,2025-09-09
440,6,5,Perfect stay!,2021-03-13
57,15,3,Fair experience,2021-02-05
1278,4,3,Could be better,2020-08-09
355,3,2,Disappointing,2022-03-07
2661,2,4,Nice experience,2025-09-10
2829,2,5,Amazing staff!,2024-09-07
923,9,3,Average stay,2021-03-14
189,14,5,Perfect stay!,2023-06-08
1641,10,5,Outstanding experience!,2024-03-14
461,7,4,Good value,2020-12-06
1591,3,5,Excellent service!,2023-01-05
959,6,5,Outstanding experience!,2022-10-16
2226,12,3,Could be better,2022-06-18
1314,10,5,Amazing staff!,2024-01-07
796,15,2,Poor service,2025-10-08
1911,7,5,Excellent service!,2024-05-10
1709,3,2,Not satisfied,2020-02-01
2088,10,3,Decent hotel,2020-11-03
884,2,4,Very good service,2021-07-11
2736,5,2,Needs improvement,2020-12-03
2212,1,5,Outstanding experience!,2020-11-23
2688,15,4,Very good service,2025-09-27
923,6,5,Amazing staff!,2025-08-20
1849,7,3,Decent hotel,2021-06-08
1053,4,3,Average stay,2021-10-08
1505,15,3,Average stay,2020-06-03
1178,10,4,Good value,2022-04-05
2167,8,4,Friendly staff,2025-04-01
2173,3,5,Amazing staff!,2024-09-29
556,3,4,Very good service,2025-11-01
1430,4,5,Outstanding experience!,2023-12-12
209,5,3,Okay service,2024-01-06
1570,1,2,Below expectations,2022-12-27
2933,4,4,Great hotel!,2024-06-01
1096,14,3,Decent hotel,2024-06-21
1770,13,5,Perfect stay!,2021-02-12
1343,12,4,Great hotel!,2021-02-08
2055,15,5,Perfect stay!,2020-09-20
1882,7,3,Okay service,2023-10-28
2393,10,4,Great hotel!,2025-02-26
2164,5,5,Excellent service!,2021-06-11
658,8,4,Good value,2024-01-16
2184,6,3,Average stay,2025-11-30
954,11,5,Excellent service!,2025-07-19
550,13,5,Outstanding experience!,2021-05-17
848,1,4,Friendly staff,2021-07-27
2073,11,4,Friendly staff,2025-05-21
1501,12,3,Average stay,2022-04-01
2799,11,4,Nice experience,2021-11-08
2478,10,5,Outstanding experience!,2025-04-19
1815,8,4,Very good service,2021-08-18
1211,8,5,Perfect stay!,2023-05-30
1976,6,3,Average stay,2025-04-18
1442,13,5,Outstanding experience!,2024-07-07
1191,12,4,Nice experience,2022-07-11
465,4,4,Very good service,2022-10-19
1360,15,4,Great hotel!,2023-12-24
1035,1,4,Very good service,2024-06-21
2802,4,2,Poor service,2022-08-16
1246,7,4,Friendly staff,2020-05-14
1225,8,4,Great hotel!,2020-02-26
876,14,5,Perfect stay!,2025-03-17
2517,11,5,Excellent service!,2021-09-15
443,2,5,Amazing staff!,2020-11-11
229,13,5,Perfect stay!,2022-01-10
2885,12,4,Friendly staff,2024-01-14
2057,3,1,Would not recommend,2020-07-14
2761,6,4,Nice experience,2020-04-29
334,4,4,Great hotel!,2021-07-18
1196,5,5,Excellent service!,2020-10-14
2190,4,4,Friendly staff,2024-11-22
1682,14,3,Decent hotel,2020-04-11
502,9,4,Friendly staff,2021-03-18
617,7,5,Highly recommend!,2022-08-02
2960,3,5,Outstanding experience!,2025-01-14
2825,3,2,Poor service,2023-06-16
2044,2,4,Nice experience,2021-03-03
19,5,3,Average stay,2020-06-02
2500,2,4,Friendly staff,2021-03-23
2540,9,5,Highly recommend!,2023-05-19
689,12,4,Great hotel!,2020-05-09
2489,15,4,Very good service,2020-07-09
1942,6,4,Nice experience,2024-07-18
2432,11,4,Very good service,2022-03-12
2466,7,4,Great hotel!,2025-02-08
1218,2,3,Average stay,2021-07-12
1523,6,2,Below expectations,2022-09-09
2396,10,4,Good value,2023-01-13
1109,10,4,Great hotel!,2020-09-05
1503,8,4,Nice experience,2022-02-01
1416,6,4,Nice experience,2020-12-19
2183,5,5,Amazing staff!,2023-05-07
556,5,4,Great hotel!,2025-08-10
2992,9,5,Excellent service!,2025-10-14
2702,6,4,Friendly staff,2022-08-18
1178,9,5,Perfect stay!,2023-09-26
571,12,3,Fair experience,2021-09-07
2670,9,3,Okay service,2024-05-01
346,15,2,Poor service,2021-07-27
983,9,5,Excellent service!,2020-02-02
2439,5,4,Great hotel!,2024-10-23
2804,10,4,Good value,2025-07-19
1600,1,5,Outstanding experience!,2025-06-27
983,5,5,Perfect stay!,2020-04-11
2877,11,4,Nice experience,2023-12-15
1474,10,4,Great hotel!,2025-02-23
2899,1,3,Average stay,2023-02-05
35,7,5,Excellent service!,2023-01-25
238,14,4,Friendly staff,2022-05-16
1710,10,4,Great hotel!,2024-12-19
1318,6,5,Amazing staff!,2021-03-26
2874,12,4,Good value,2020-08-27
1984,14,5,Highly recommend!,2022-08-18
1883,6,4,Very good service,2025-05-06
1564,11,3,Could be better,2021-12-13
2658,9,3,Fair experience,2024-04-21
2098,4,5,Highly recommend!,2023-04-21
693,4,4,Great hotel!,2023-03-27
2681,7,4,Very good service,2020-08-18
1683,15,5,Amazing staff!,2025-09-22
33,13,4,Very good service,2020-02-08
570,10,4,Great hotel!,2023-03-27
2421,14,5,Amazing staff!,2021-03-27
2502,9,5,Excellent service!,2020-09-27
1846,8,3,Could be better,2022-08-11
2910,15,3,Fair experience,2022-03-14
998,15,2,Poor service,2025-01-23
1681,12,5,Highly recommend!,2021-08-19
1176,6,4,Very good service,2025-07-15
2325,10,5,Highly recommend!,2023-09-23
879,7,4,Very good service,2023-12-16
1568,4,4,Great hotel!,2024-11-21
1826,1,4,Good value,2024-11-20
1876,8,1,Extremely disappointed,2025-05-11
673,3,4,Friendly staff,2024-10-08
459,11,4,Good value,2021-08-13
1175,14,5,Amazing staff!,2025-09-24
2485,1,4,Good value,2020-05-09
2510,8,2,Not satisfied,2024-02-02
683,11,4,Very good service,2020-01-06
1535,8,4,Nice experience,2020-01-02
275,1,4,Very good service,2025-10-05
1012,5,1,Terrible experience,2020-05-04
539,2,4,Friendly staff,2021-03-25
2906,9,5,Excellent service!,2021-02-22
479,2,1,Awful service,2025-04-22
699,13,3,Average stay,2020-01-26
2540,8,5,Highly recommend!,2022-12-18
1972,3,4,Friendly staff,2023-07-26
2616,7,2,Needs improvement,2022-03-10
1141,9,5,Outstanding experience!,2025-10-21
1424,5,3,Okay service,2020-02-07
145,9,4,Good value,2025-12-24
749,12,5,Outstanding experience!,2024-10-21
2175,11,3,Could be better,2021-06-20
1127,1,4,Friendly staff,2025-07-02
1792,4,3,Fair experience,2021-12-17
2317,2,4,Good value,2020-02-25
2964,4,4,Very good service,2023-09-22
2227,10,4,Good value,2023-12-11
2462,2,4,Friendly staff,2025-05-08
532,13,3,Fair experience,2023-03-28
224,14,3,Fair experience,2024-07-14
2927,2,5,Perfect stay!,2024-08-25
2604,7,4,Very good service,2020-03-03
2026,2,3,Okay service,2021-02-27
533,12,4,Nice experience,2021-03-12
2058,9,4,Nice experience,2023-07-21
2759,1,5,Excellent service!,2025-02-02
1857,13,5,Excellent service!,2021-11-01
833,9,5,Outstanding experience!,2024-08-17
1275,10,3,Decent hotel,2021-11-05
1794,8,5,Outstanding experience!,2024-07-12
2033,14,5,Outstanding experience!,2022-03-14
2798,11,4,Nice experience,2023-07-03
994,13,5,Perfect stay!,2024-09-22
1868,5,5,Outstanding experience!,2022-12-04
504,8,3,Could be better,2025-05-20
436,10,2,Not satisfied,2022-09-21
705,1,3,Okay service,2025-01-13
2297,14,5,Excellent service!,2020-04-09
2148,15,5,Perfect stay!,2025-08-28
63,1,4,Friendly staff,2024-03-29
1552,3,4,Great hotel!,2024-03-06
1312,2,4,Good value,2021-01-18
2568,9,4,Friendly staff,2021-10-31
2603,10,5,Outstanding experience!,2023-11-09
2693,3,4,Nice experience,2021-04-26
1457,12,4,Nice experience,2023-03-16
883,12,3,Decent hotel,2024-12-20
1928,13,4,Great hotel!,2023-01-31
680,11,5,Excellent service!,2025-05-20
1828,13,3,Average stay,2022-09-03
156,11,1,Terrible experience,2020-03-10
171,9,2,Poor service,2023-08-23
622,4,5,Perfect stay!,2024-06-12
1084,3,4,Great hotel!,2021-08-16
1224,9,4,Very good service,2023-07-05
2649,15,5,Perfect stay!,2024-10-18
65,13,1,Awful service,2020-04-27
9,1,4,Nice experience,2023-06-11
54,13,4,Good value,2022-11-03
2858,6,1,Very poor,2023-05-21
1111,2,5,Outstanding experience!,2023-12-24
1128,13,4,Very good service,2024-01-06
626,10,5,Amazing staff!,2024-12-23
2877,12,5,Outstanding experience!,2023-06-12
1709,8,3,Fair experience,2023-01-10
2200,13,4,Very good service,2021-03-05
2893,5,1,Awful service,2022-05-25
2041,15,4,Very good service,2024-12-22
2423,2,4,Nice experience,2022-04-07
1962,15,2,Below expectations,2022-06-21
750,12,2,Poor service,2021-01-21
1430,12,4,Great hotel!,2025-06-22
1805,9,5,Highly recommend!,2022-12-20
2057,12,4,Very good service,2025-01-12
660,7,2,Disappointing,2022-06-29
208,13,5,Perfect stay!,2023-09-27
1338,3,4,Nice experience,2020-08-16
1875,12,3,Could be better,2022-03-17
2014,1,5,Outstanding experience!,2021-09-21
2754,12,5,Excellent service!,2023-09-27
844,13,3,Average stay,2020-10-02
2255,6,5,Outstanding experience!,2023-04-07
1400,15,3,Fair experience,2025-12-18
878,9,4,Great hotel!,2023-01-25
2794,2,4,Great hotel!,2022-05-31
518,15,4,Very good service,2024-12-14
437,15,5,Perfect stay!,2025-09-15
1370,10,4,Friendly staff,2023-01-12
1977,7,5,Excellent service!,2022-09-13
348,15,4,Nice experience,2024-12-24
1646,13,5,Amazing staff!,2020-12-17
1971,8,5,Highly recommend!,2022-01-19
2218,8,3,Average stay,2023-10-11
894,3,5,Outstanding experience!,2022-04-13
2182,10,5,Perfect stay!,2021-12-18
1580,3,5,Highly recommend!,2023-07-10
1989,1,2,Below expectations,2021-07-23
973,5,4,Great hotel!,2024-05-06
2884,7,3,Could be better,2023-01-01
1253,4,4,Friendly staff,2025-07-31
2564,10,3,Average stay,2025-05-31
583,9,5,Excellent service!,2022-07-22
1669,11,5,Highly recommend!,2025-03-10
407,8,5,Excellent service!,2025-04-18
380,3,5,Outstanding experience!,2023-08-22
418,13,4,Great hotel!,2025-09-24
2870,4,5,Outstanding experience!,2022-05-25
109,2,5,Perfect stay!,2022-06-14
1015,8,5,Amazing staff!,2025-01-07
2772,7,5,Perfect stay!,2021-03-24
307,9,1,Awful service,2025-11-06
351,3,5,Excellent service!,2024-12-01
1987,5,5,Perfect stay!,2023-04-15
125,13,4,Great hotel!,2023-04-05
1884,14,4,Great hotel!,2020-03-10
1303,11,4,Very good service,2020-11-23
2951,6,4,Great hotel!,2023-09-15
434,2,4,Nice experience,2024-09-03
1299,15,4,Very good service,2025-06-17
340,4,5,Amazing staff!,2020-11-08
2806,10,4,Very good service,2024-12-12
625,5,4,Great hotel!,2025-03-23
2810,5,3,Okay service,2021-10-09
2677,10,5,Highly recommend!,2020-04-06
645,4,2,Poor service,2020-06-19
916,15,5,Outstanding experience!,2023-03-11
1964,15,4,Great hotel!,2023-11-25
2807,2,5,Highly recommend!,2021-10-27
1018,7,5,Amazing staff!,2022-10-19
690,12,1,Awful service,2021-04-25
1687,12,5,Amazing staff!,2023-07-04
2725,3,2,Disappointing,2020-11-24
99,12,4,Friendly staff,2020-07-11
947,3,3,Okay service,2020-10-04
47,13,1,Extremely disappointed,2022-11-03
2716,5,5,Outstanding experience!,2023-12-23
1598,9,5,Outstanding experience!,2023-01-03
2920,10,2,Not satisfied,2022-02-09
2362,9,5,Outstanding experience!,2021-01-20
2653,11,5,Amazing staff!,2023-07-15
981,1,2,Not satisfied,2022-07-05
543,15,2,Below expectations,2024-03-31
471,6,2,Needs improvement,2023-10-23
2308,2,2,Below expectations,2020-04-05
1311,10,2,Not satisfied,2025-11-17
693,15,5,Perfect stay!,2020-10-19
199,10,3,Fair experience,2021-03-18
2550,14,4,Friendly staff,2022-07-17
1,9,4,Friendly staff,2020-11-25
48,7,1,Awful service,2022-12-25
443,7,3,Average stay,2024-01-05
707,10,5,Amazing staff!,2021-02-21
2218,8,5,Excellent service!,2021-02-15
1662,14,4,Very good service,2020-06-09
1477,2,3,Decent hotel,2021-03-12
166,6,4,Friendly staff,2022-02-12
2925,11,2,Below expectations,2024-07-11
2612,13,4,Friendly staff,2023-06-27
60,12,4,Great hotel!,2024-10-19
563,2,4,Good value,2021-04-20
1470,12,5,Perfect stay!,2023-07-12
244,5,3,Average stay,2022-06-03
