ExpenseID,HotelID,ExpenseCategoryID,ExpenseDate,Description,Amount,VendorName,PaymentMethod,Status
1609,1,4,7/20/2024,Building maintenance,8407.71,Elevator Tech,Credit Card,Paid
1610,1,4,7/10/2024,Building maintenance,5010.39,Property Guard,Credit Card,Paid
1611,1,5,7/27/2024,Kitchen equipment,24733.89,Delta Gas Company,Credit Card,Paid
1612,1,5,7/10/2024,Beverage purchases,10724.14,Beverage Suppliers,Credit Card,Paid
1613,1,5,7/11/2024,Beverage purchases,25964.04,Cleaning Solutions,Bank Transfer,Pending
1614,1,5,7/12/2024,Beverage purchases,10599.87,Accounting Firm,Credit Card,Paid
1615,1,6,7/10/2024,Housekeeping supplies,2148.32,HVAC Systems Ltd.,Check,Paid
1616,1,6,7/11/2024,Housekeeping supplies,2971.58,Digital Media Group,Check,Paid
1617,1,7,7/21/2024,Equipment insurance,5091.78,Education Plus,Cash,Paid
1618,1,7,7/28/2024,Employee insurance,10475.59,Liability Solutions,Cash,Paid
1619,1,7,7/9/2024,Property insurance,8788.24,Building Services Co.,Check,Paid
1620,1,7,7/5/2024,Property insurance,10583.16,Employee Benefits Co.,Check,Paid
1621,1,8,7/14/2024,System upgrades,2357.62,Education Plus,Cash,Pending
1622,1,8,7/12/2024,Hardware purchases,2969.21,Laundry Services,Check,Pending
1623,1,8,7/2/2024,Software licenses,7145.53,Software Corp.,Check,Paid
1624,1,8,7/13/2024,Hardware purchases,3256.93,Tech Solutions,Bank Transfer,Paid
1625,1,9,7/25/2024,Training materials,2179.78,Marketing Solutions Ltd.,Credit Card,Paid
1626,1,9,7/8/2024,Certification courses,606.09,Municipal Water Authority,Bank Transfer,Paid
1627,1,9,7/2/2024,Staff training programs,2708.67,Elevator Tech,Cash,Pending
1628,1,9,7/28/2024,Certification courses,2153.46,Property Guard,Check,Paid
1629,1,10,7/27/2024,Bank charges,1236.63,Education Plus,Bank Transfer,Paid
1630,1,10,7/21/2024,Accounting services,6155.49,Bank of Egypt,Cash,Pending
1631,1,10,7/1/2024,Legal fees,5005.14,Print House Co.,Check,Paid
1632,1,1,8/27/2024,Overtime payments,57393.38,Elevator Tech,Bank Transfer,Paid
1633,1,1,8/27/2024,Management salaries,127927.41,Legal Associates,Cash,Paid
1634,1,1,8/11/2024,Overtime payments,110070.6,Kitchen Equipment Co.,Credit Card,Paid
1635,1,2,8/12/2024,Telecommunications,12523.06,Legal Associates,Bank Transfer,Pending
1636,1,2,8/26/2024,Telecommunications,12967.08,Beverage Suppliers,Bank Transfer,Paid
1637,1,3,8/22/2024,Social media marketing,13384.18,Municipal Water Authority,Check,Paid
1638,1,3,8/5/2024,Promotional materials,14298.39,Housekeeping Supplies Ltd.,Cash,Paid
1639,1,3,8/3/2024,Online advertising,12771.8,Legal Associates,Cash,Paid
1640,1,3,8/6/2024,Print advertising,3036.35,System Integrators,Credit Card,Paid
1641,1,4,8/2/2024,Equipment repair,7451.12,Kitchen Equipment Co.,Cash,Pending
1642,1,4,8/1/2024,HVAC maintenance,8504.8,Food Distributors Egypt,Cash,Paid
1643,1,4,8/18/2024,Equipment repair,2459.93,Property Guard,Credit Card,Paid
1644,1,5,8/13/2024,Restaurant supplies,16035.86,Damietta Electric Co.,Cash,Paid
1645,1,5,8/8/2024,Kitchen equipment,29180.29,IT Support Services,Check,Paid
1646,1,5,8/27/2024,Beverage purchases,29035.41,Software Corp.,Bank Transfer,Paid
1647,1,6,8/20/2024,Laundry supplies,4858.21,Laundry Services,Credit Card,Paid
1648,1,6,8/12/2024,Housekeeping supplies,2664.21,Building Services Co.,Check,Paid
1649,1,6,8/21/2024,Cleaning chemicals,2645.76,Sanitech Co.,Cash,Paid
1650,1,6,8/23/2024,Cleaning chemicals,3378.54,Creative Agency,Credit Card,Paid
1651,1,7,8/25/2024,Liability insurance,11573.03,Sanitech Co.,Check,Paid
1652,1,7,8/1/2024,Equipment insurance,8789.73,IT Support Services,Cash,Paid
1653,1,7,8/8/2024,Liability insurance,4496.38,Food Distributors Egypt,Bank Transfer,Paid
1654,1,8,8/26/2024,Software licenses,6278.22,Education Plus,Credit Card,Paid
1655,1,8,8/7/2024,IT support,2450.43,Delta Gas Company,Bank Transfer,Paid
1656,1,8,8/2/2024,Software licenses,6593.16,Print House Co.,Check,Overdue
1657,1,8,8/10/2024,System upgrades,4706.62,Creative Agency,Check,Paid
1658,1,9,8/4/2024,Certification courses,536.73,Software Corp.,Check,Paid
1659,1,9,8/4/2024,External trainers,768.9,Training Institute,Check,Paid
1660,1,10,8/13/2024,Accounting services,7372.33,Laundry Services,Credit Card,Pending
1661,1,10,8/27/2024,Legal fees,4874.66,Sanitech Co.,Cash,Paid
1662,1,10,8/25/2024,Office supplies,5319.13,Property Guard,Credit Card,Paid
1663,1,1,9/21/2024,Bonus payments,140632.89,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1664,1,1,9/20/2024,Overtime payments,146303.78,Maintenance Plus,Cash,Paid
1665,1,2,9/12/2024,Gas bill,9353.55,Elevator Tech,Check,Paid
1666,1,2,9/14/2024,Water bill,19133,Kitchen Equipment Co.,Bank Transfer,Paid
1667,1,2,9/5/2024,Water bill,15680.65,Insurance Group Egypt,Check,Paid
1668,1,3,9/23/2024,Promotional materials,7371.34,Telecom Egypt,Check,Paid
1669,1,3,9/15/2024,Social media marketing,11527.54,Employee Benefits Co.,Cash,Paid
1670,1,3,9/2/2024,Promotional materials,13742.94,Liability Solutions,Cash,Overdue
1671,1,4,9/24/2024,HVAC maintenance,4754.64,IT Support Services,Check,Paid
1672,1,4,9/27/2024,Elevator service,6420.51,Legal Associates,Cash,Paid
1673,1,4,9/12/2024,Elevator service,6813.6,IT Support Services,Bank Transfer,Paid
1674,1,5,9/5/2024,Food supplies,9888.7,Municipal Water Authority,Cash,Paid
1675,1,5,9/12/2024,Kitchen equipment,21597.73,Creative Agency,Bank Transfer,Paid
1676,1,6,9/14/2024,Sanitization products,2268.2,Creative Agency,Check,Paid
1677,1,6,9/28/2024,Laundry supplies,4871.25,HVAC Systems Ltd.,Credit Card,Paid
1678,1,6,9/5/2024,Cleaning chemicals,2323.13,Education Plus,Check,Paid
1679,1,6,9/17/2024,Cleaning chemicals,2521.11,Cleaning Solutions,Cash,Paid
1680,1,7,9/11/2024,Liability insurance,4258.39,Sanitech Co.,Cash,Paid
1681,1,7,9/19/2024,Employee insurance,3602.52,Accounting Firm,Bank Transfer,Paid
1682,1,7,9/6/2024,Equipment insurance,3751.52,Professional Development,Cash,Paid
1683,1,8,9/1/2024,Software licenses,3900.56,Food Distributors Egypt,Bank Transfer,Paid
1684,1,8,9/2/2024,Hardware purchases,4789.16,Liability Solutions,Check,Paid
1685,1,8,9/11/2024,Software licenses,5752.81,Software Corp.,Cash,Paid
1686,1,8,9/4/2024,System upgrades,7416.16,Insurance Group Egypt,Check,Paid
1687,1,9,9/18/2024,External trainers,2503.3,Training Institute,Cash,Paid
1688,1,9,9/3/2024,Staff training programs,1962.53,Education Plus,Bank Transfer,Paid
1689,1,9,9/19/2024,External trainers,2802.23,Municipal Water Authority,Cash,Paid
1690,1,10,9/17/2024,Office supplies,6768.31,Cleaning Solutions,Check,Paid
1691,1,10,9/9/2024,Accounting services,7766.02,Elevator Tech,Bank Transfer,Pending
1692,1,10,9/9/2024,Accounting services,2337.81,Telecom Egypt,Cash,Paid
1693,1,10,9/4/2024,Office supplies,6077.2,Professional Development,Check,Pending
1694,1,1,10/25/2024,Management salaries,99190.05,Property Guard,Credit Card,Paid
1695,1,1,10/16/2024,Bonus payments,114937.84,Beverage Suppliers,Check,Paid
1696,1,2,10/25/2024,Telecommunications,21997.86,System Integrators,Check,Paid
1697,1,2,10/2/2024,Gas bill,5681.62,Office Depot Egypt,Check,Paid
1698,1,3,10/5/2024,Promotional materials,6555.9,Digital Media Group,Cash,Paid
1699,1,3,10/6/2024,Online advertising,8800.62,Damietta Electric Co.,Check,Paid
1700,1,3,10/15/2024,Promotional materials,8097.02,Municipal Water Authority,Bank Transfer,Pending
1701,1,3,10/2/2024,Online advertising,7650.56,IT Support Services,Check,Overdue
1702,1,4,10/2/2024,Elevator service,7165.14,Housekeeping Supplies Ltd.,Bank Transfer,Paid
1703,1,4,10/3/2024,Elevator service,6697.44,Print House Co.,Check,Pending
1704,1,4,10/4/2024,Equipment repair,4240.79,Print House Co.,Cash,Paid
1705,1,5,10/12/2024,Beverage purchases,18237.86,Maintenance Plus,Cash,Paid
1706,1,5,10/11/2024,Food supplies,25045.29,Training Institute,Bank Transfer,Paid
1707,1,6,10/4/2024,Laundry supplies,2033.05,HVAC Systems Ltd.,Cash,Paid
1708,1,6,10/28/2024,Housekeeping supplies,4945.75,IT Support Services,Check,Paid
1709,1,7,10/15/2024,Property insurance,5493.31,Accounting Firm,Bank Transfer,Paid
1710,1,7,10/19/2024,Equipment insurance,6046.8,Beverage Suppliers,Credit Card,Paid
1711,1,7,10/7/2024,Employee insurance,8083.77,Kitchen Equipment Co.,Bank Transfer,Paid
1712,1,8,10/18/2024,Hardware purchases,4429.93,Legal Associates,Cash,Paid
1713,1,8,10/6/2024,System upgrades,4232,Creative Agency,Check,Paid
1714,1,8,10/18/2024,System upgrades,7002.17,Liability Solutions,Check,Paid
1715,1,8,10/23/2024,IT support,3332.64,Bank of Egypt,Check,Paid
1716,1,9,10/5/2024,Training materials,2540.27,System Integrators,Credit Card,Paid
1717,1,9,10/16/2024,Training materials,2142.39,Digital Media Group,Credit Card,Paid
1718,1,9,10/13/2024,Training materials,694.93,Sanitech Co.,Cash,Paid
1719,1,9,10/19/2024,Staff training programs,1679.7,Professional Development,Bank Transfer,Paid
1720,1,10,10/19/2024,Bank charges,4212.53,Building Services Co.,Cash,Paid
1721,1,10,10/16/2024,Accounting services,2487.91,Training Institute,Credit Card,Overdue
1722,1,1,11/5/2024,Staff salaries,133641.77,Restaurant Supply,Credit Card,Paid
1723,1,1,11/13/2024,Bonus payments,75812.36,Food Distributors Egypt,Check,Paid
1724,1,1,11/11/2024,Management salaries,129900.32,Municipal Water Authority,Check,Paid
1725,1,2,11/25/2024,Water bill,8215.6,Professional Development,Credit Card,Pending
1726,1,2,11/8/2024,Electricity bill,20141.55,Professional Development,Cash,Paid
1727,1,2,11/7/2024,Telecommunications,5890.06,Employee Benefits Co.,Cash,Overdue
1728,1,2,11/22/2024,Telecommunications,6849.51,HVAC Systems Ltd.,Credit Card,Paid
1729,1,3,11/9/2024,Print advertising,2200.23,System Integrators,Cash,Paid
1730,1,3,11/1/2024,Online advertising,5587.66,Education Plus,Bank Transfer,Paid
1731,1,3,11/20/2024,Promotional materials,13944.45,Training Institute,Credit Card,Paid
1732,1,3,11/16/2024,Print advertising,11015.5,Liability Solutions,Credit Card,Overdue
1733,1,4,11/28/2024,HVAC maintenance,4399.93,Professional Development,Credit Card,Paid
1734,1,4,11/4/2024,Building maintenance,8605.39,Tech Solutions,Bank Transfer,Pending
1735,1,4,11/3/2024,Elevator service,9075.36,Liability Solutions,Check,Paid
1736,1,4,11/9/2024,Building maintenance,8946.6,HVAC Systems Ltd.,Credit Card,Paid
1737,1,5,11/27/2024,Restaurant supplies,15750.15,IT Support Services,Bank Transfer,Paid
1738,1,5,11/19/2024,Beverage purchases,17106.33,System Integrators,Credit Card,Paid
1739,1,6,11/12/2024,Sanitization products,4581.99,Creative Agency,Cash,Paid
1740,1,6,11/9/2024,Housekeeping supplies,4024.38,Maintenance Plus,Check,Paid
1741,1,7,11/3/2024,Property insurance,10442.89,Bank of Egypt,Bank Transfer,Paid
1742,1,7,11/9/2024,Liability insurance,5204.57,Cleaning Solutions,Credit Card,Paid
1743,1,8,11/7/2024,System upgrades,6211.82,Print House Co.,Credit Card,Paid
1744,1,8,11/16/2024,Hardware purchases,2895.01,Education Plus,Cash,Paid
1745,1,8,11/18/2024,Hardware purchases,7600.47,Legal Associates,Credit Card,Paid
1746,1,9,11/9/2024,Staff training programs,933.38,Certification Center,Bank Transfer,Paid
1747,1,9,11/5/2024,Training materials,2432.56,Maintenance Plus,Check,Paid
1748,1,10,11/5/2024,Legal fees,4998.79,Digital Media Group,Check,Pending
1749,1,10,11/20/2024,Legal fees,2106.46,Bank of Egypt,Check,Paid
1750,1,1,12/14/2024,Staff salaries,129414.08,Damietta Electric Co.,Bank Transfer,Paid
1751,1,1,12/3/2024,Staff salaries,62893.8,Tech Solutions,Credit Card,Paid
1752,1,1,12/12/2024,Staff salaries,138151.02,Elevator Tech,Credit Card,Paid
1753,1,2,12/14/2024,Telecommunications,8518.38,Digital Media Group,Bank Transfer,Paid
1754,1,2,12/13/2024,Gas bill,10860.9,Training Institute,Cash,Paid
1755,1,2,12/6/2024,Electricity bill,24367.84,Digital Media Group,Cash,Paid
1756,1,3,12/25/2024,Promotional materials,9268.49,Office Depot Egypt,Check,Paid
1757,1,3,12/10/2024,Promotional materials,8425.84,Kitchen Equipment Co.,Cash,Paid
1758,1,4,12/21/2024,Elevator service,6899.7,Laundry Services,Bank Transfer,Paid
1759,1,4,12/23/2024,HVAC maintenance,3241.29,Certification Center,Cash,Pending
1760,1,5,12/3/2024,Food supplies,15459.18,Municipal Water Authority,Bank Transfer,Paid
1761,1,5,12/16/2024,Kitchen equipment,27933.67,Legal Associates,Cash,Paid
1762,1,5,12/2/2024,Restaurant supplies,11145.88,Software Corp.,Bank Transfer,Paid
1763,1,5,12/7/2024,Beverage purchases,10654.21,Office Depot Egypt,Check,Paid
1764,1,6,12/25/2024,Cleaning chemicals,4662.84,Insurance Group Egypt,Bank Transfer,Pending
1765,1,6,12/14/2024,Sanitization products,4075.58,Marketing Solutions Ltd.,Cash,Paid
1766,1,7,12/5/2024,Equipment insurance,10247.74,Building Services Co.,Credit Card,Paid
1767,1,7,12/26/2024,Property insurance,9347.42,Cleaning Solutions,Check,Pending
1768,1,7,12/24/2024,Equipment insurance,8030.69,Laundry Services,Bank Transfer,Paid
1769,1,7,12/10/2024,Property insurance,3165.57,Kitchen Equipment Co.,Credit Card,Pending
1770,1,8,12/23/2024,Software licenses,4549.67,HVAC Systems Ltd.,Credit Card,Pending
1771,1,8,12/25/2024,IT support,6888.41,Training Institute,Credit Card,Paid
1772,1,9,12/28/2024,Staff training programs,1717.63,Elevator Tech,Bank Transfer,Paid
1773,1,9,12/5/2024,Training materials,2582.3,Print House Co.,Check,Paid
1774,1,9,12/25/2024,Certification courses,2978.28,Insurance Group Egypt,Cash,Paid
1775,1,9,12/2/2024,External trainers,1224.06,HVAC Systems Ltd.,Check,Paid
1776,1,10,12/27/2024,Legal fees,7403.21,Cleaning Solutions,Credit Card,Paid
1777,1,10,12/3/2024,Legal fees,3519.54,Software Corp.,Check,Pending
1778,1,1,1/20/2025,Overtime payments,100941.95,Liability Solutions,Check,Paid
1779,1,1,1/20/2025,Management salaries,88761.73,Cleaning Solutions,Bank Transfer,Paid
1780,1,1,1/5/2025,Staff salaries,147377.55,Beverage Suppliers,Bank Transfer,Paid
1781,1,2,1/25/2025,Electricity bill,5111.66,Telecom Egypt,Cash,Paid
1782,1,2,1/16/2025,Telecommunications,21766.37,Sanitech Co.,Cash,Paid
1783,1,3,1/18/2025,Promotional materials,14616.41,Print House Co.,Cash,Paid
1784,1,3,1/26/2025,Print advertising,7989.59,Damietta Electric Co.,Cash,Pending
1785,1,4,1/28/2025,Building maintenance,8454.71,Employee Benefits Co.,Credit Card,Paid
1786,1,4,1/7/2025,Equipment repair,9652.83,Kitchen Equipment Co.,Credit Card,Paid
1787,1,4,1/20/2025,Elevator service,6531.16,Creative Agency,Check,Paid
1788,1,5,1/9/2025,Restaurant supplies,29612.45,Delta Gas Company,Check,Pending
1789,1,5,1/26/2025,Restaurant supplies,8942.99,Maintenance Plus,Bank Transfer,Paid
1790,1,6,1/13/2025,Housekeeping supplies,3061.34,Cleaning Solutions,Check,Overdue
1791,1,6,1/28/2025,Sanitization products,3688.29,Creative Agency,Credit Card,Paid
1792,1,6,1/11/2025,Housekeeping supplies,4592.72,Accounting Firm,Cash,Paid
1793,1,6,1/12/2025,Sanitization products,3822.22,Delta Gas Company,Credit Card,Paid
1794,1,7,1/21/2025,Property insurance,8164.58,Training Institute,Check,Pending
1795,1,7,1/26/2025,Employee insurance,8913.99,Telecom Egypt,Cash,Paid
1796,1,7,1/10/2025,Property insurance,3883.07,Marketing Solutions Ltd.,Credit Card,Pending
1797,1,8,1/16/2025,Software licenses,7571.02,Employee Benefits Co.,Check,Pending
1798,1,8,1/28/2025,Software licenses,5224.16,Beverage Suppliers,Cash,Paid
1799,1,8,1/2/2025,System upgrades,4115.77,Municipal Water Authority,Cash,Paid
1800,1,9,1/13/2025,Staff training programs,1838.76,Restaurant Supply,Bank Transfer,Paid
1801,1,9,1/25/2025,Training materials,1314.32,Cleaning Solutions,Cash,Paid
1802,1,9,1/15/2025,External trainers,2981.72,Property Guard,Check,Paid
1803,1,10,1/19/2025,Legal fees,5852.33,Building Services Co.,Bank Transfer,Paid
1804,1,10,1/2/2025,Legal fees,1880.74,Delta Gas Company,Bank Transfer,Paid
1805,1,10,1/15/2025,Legal fees,2738.7,Restaurant Supply,Bank Transfer,Paid
1806,1,1,2/17/2025,Staff salaries,116166.27,Tech Solutions,Credit Card,Paid
1807,1,1,2/28/2025,Overtime payments,61917.88,Liability Solutions,Bank Transfer,Overdue
1808,1,2,2/16/2025,Gas bill,19912.74,Software Corp.,Credit Card,Paid
1809,1,2,2/22/2025,Electricity bill,21822.5,IT Support Services,Cash,Paid
1810,1,2,2/4/2025,Electricity bill,21007.53,Insurance Group Egypt,Credit Card,Pending
1811,1,2,2/6/2025,Water bill,8207.69,Elevator Tech,Credit Card,Paid
1812,1,3,2/1/2025,Social media marketing,6197.58,Office Depot Egypt,Bank Transfer,Paid
1813,1,3,2/17/2025,Promotional materials,7502.54,Laundry Services,Bank Transfer,Paid
1814,1,4,2/12/2025,Equipment repair,5104.91,Training Institute,Check,Paid
1815,1,4,2/14/2025,HVAC maintenance,8935.37,Marketing Solutions Ltd.,Cash,Paid
1816,1,4,2/16/2025,Equipment repair,1059.56,Print House Co.,Check,Paid
1817,1,5,2/26/2025,Kitchen equipment,13304.69,Bank of Egypt,Cash,Paid
1818,1,5,2/6/2025,Food supplies,20591.79,Damietta Electric Co.,Credit Card,Paid
1819,1,5,2/27/2025,Restaurant supplies,14947.04,Marketing Solutions Ltd.,Credit Card,Paid
1820,1,6,2/18/2025,Sanitization products,2190.54,Bank of Egypt,Check,Pending
1821,1,6,2/2/2025,Laundry supplies,3156.58,Beverage Suppliers,Cash,Pending
1822,1,6,2/15/2025,Housekeeping supplies,4415.07,Accounting Firm,Cash,Paid
1823,1,6,2/19/2025,Sanitization products,1812.25,Damietta Electric Co.,Check,Paid
1824,1,7,2/22/2025,Equipment insurance,5843.52,Certification Center,Cash,Pending
1825,1,7,2/11/2025,Employee insurance,11658.95,Housekeeping Supplies Ltd.,Cash,Paid
1826,1,8,2/3/2025,Hardware purchases,4285.55,Property Guard,Bank Transfer,Paid
1827,1,8,2/27/2025,Hardware purchases,7093.77,Marketing Solutions Ltd.,Credit Card,Paid
1828,1,8,2/20/2025,IT support,2315.73,Beverage Suppliers,Credit Card,Paid
1829,1,8,2/6/2025,System upgrades,7167.14,Property Guard,Check,Paid
1830,1,9,2/10/2025,Certification courses,942.58,Creative Agency,Bank Transfer,Paid
1831,1,9,2/17/2025,Staff training programs,2351.68,Damietta Electric Co.,Credit Card,Paid
1832,1,9,2/9/2025,Certification courses,1097.67,Maintenance Plus,Bank Transfer,Paid
1833,1,9,2/22/2025,Training materials,2011.09,Beverage Suppliers,Credit Card,Pending
1834,1,10,2/19/2025,Bank charges,3516.02,Software Corp.,Bank Transfer,Paid
1835,1,10,2/14/2025,Bank charges,5631.31,Municipal Water Authority,Check,Paid
1836,1,10,2/21/2025,Accounting services,3074.87,Municipal Water Authority,Credit Card,Pending
1837,1,1,3/4/2025,Management salaries,80402.38,Print House Co.,Cash,Paid
1838,1,1,3/12/2025,Bonus payments,61804.2,Professional Development,Bank Transfer,Paid
1839,1,1,3/7/2025,Bonus payments,68294.45,Telecom Egypt,Bank Transfer,Paid
1840,1,1,3/11/2025,Overtime payments,87121.07,IT Support Services,Credit Card,Paid
1841,1,2,3/17/2025,Telecommunications,23572.1,Maintenance Plus,Cash,Pending
1842,1,2,3/12/2025,Gas bill,14814.17,Software Corp.,Check,Paid
1843,1,2,3/22/2025,Telecommunications,15839.46,Marketing Solutions Ltd.,Bank Transfer,Paid
1844,1,3,3/24/2025,Print advertising,7324.66,Training Institute,Cash,Paid
1845,1,3,3/1/2025,Print advertising,2970.51,Liability Solutions,Check,Paid
1846,1,3,3/9/2025,Social media marketing,10892.58,Kitchen Equipment Co.,Cash,Overdue
1847,1,3,3/3/2025,Social media marketing,11082.06,Kitchen Equipment Co.,Cash,Paid
1848,1,4,3/8/2025,Elevator service,3561.41,Marketing Solutions Ltd.,Check,Paid
1849,1,4,3/16/2025,HVAC maintenance,6067.93,Software Corp.,Credit Card,Paid
1850,1,4,3/17/2025,HVAC maintenance,4270.18,Accounting Firm,Credit Card,Paid
1851,1,4,3/21/2025,Elevator service,4832.29,Professional Development,Check,Paid
1852,1,5,3/22/2025,Food supplies,19885.93,Elevator Tech,Bank Transfer,Paid
1853,1,5,3/16/2025,Food supplies,27850.52,Certification Center,Cash,Paid
1854,1,6,3/6/2025,Cleaning chemicals,3747.89,Tech Solutions,Cash,Pending
1855,1,6,3/9/2025,Cleaning chemicals,4051.85,System Integrators,Credit Card,Pending
1856,1,6,3/26/2025,Laundry supplies,3691.62,Telecom Egypt,Check,Paid
1857,1,6,3/7/2025,Sanitization products,3190.36,Delta Gas Company,Check,Pending
1858,1,7,3/8/2025,Equipment insurance,4165.68,IT Support Services,Credit Card,Paid
1859,1,7,3/12/2025,Liability insurance,9551.29,Building Services Co.,Bank Transfer,Paid
1860,1,8,3/23/2025,Software licenses,5743.81,Professional Development,Bank Transfer,Paid
1861,1,8,3/8/2025,Hardware purchases,4700.1,Elevator Tech,Check,Paid
1862,1,9,3/18/2025,Training materials,2558.42,Delta Gas Company,Cash,Paid
1863,1,9,3/11/2025,External trainers,1330.67,Laundry Services,Credit Card,Paid
1864,1,10,3/5/2025,Office supplies,3019.97,Cleaning Solutions,Cash,Paid
1865,1,10,3/15/2025,Office supplies,2601.96,Digital Media Group,Check,Paid
1866,1,10,3/25/2025,Legal fees,5616.12,Beverage Suppliers,Credit Card,Paid
1867,1,10,3/15/2025,Legal fees,4374.06,Housekeeping Supplies Ltd.,Check,Paid
1868,1,1,4/5/2025,Staff salaries,58221.68,Certification Center,Credit Card,Paid
1869,1,1,4/2/2025,Overtime payments,134149.16,Maintenance Plus,Cash,Paid
1870,1,2,4/14/2025,Telecommunications,18117.35,Employee Benefits Co.,Credit Card,Paid
1871,1,2,4/26/2025,Electricity bill,21309.92,Accounting Firm,Bank Transfer,Paid
1872,1,2,4/4/2025,Water bill,12459.01,Liability Solutions,Bank Transfer,Paid
1873,1,2,4/26/2025,Telecommunications,7006.57,Accounting Firm,Bank Transfer,Paid
1874,1,3,4/25/2025,Online advertising,5717.02,Print House Co.,Check,Paid
1875,1,3,4/19/2025,Promotional materials,3594.61,System Integrators,Credit Card,Paid
1876,1,3,4/25/2025,Print advertising,6235.97,Laundry Services,Bank Transfer,Paid
1877,1,3,4/22/2025,Print advertising,9635.85,Kitchen Equipment Co.,Cash,Paid
1878,1,4,4/2/2025,Building maintenance,6704.86,Liability Solutions,Bank Transfer,Paid
1879,1,4,4/19/2025,Equipment repair,5644.62,Cleaning Solutions,Check,Paid
1880,1,5,4/26/2025,Food supplies,22471.53,Legal Associates,Credit Card,Paid
1881,1,5,4/11/2025,Beverage purchases,20188.38,Laundry Services,Check,Paid
1882,1,5,4/17/2025,Food supplies,22475.38,Office Depot Egypt,Credit Card,Pending
1883,1,5,4/2/2025,Beverage purchases,25278.45,Restaurant Supply,Credit Card,Paid
1884,1,6,4/8/2025,Cleaning chemicals,2045.06,Professional Development,Bank Transfer,Paid
1885,1,6,4/26/2025,Laundry supplies,4096.12,Property Guard,Cash,Paid
1886,1,7,4/17/2025,Equipment insurance,4687.24,IT Support Services,Check,Paid
1887,1,7,4/22/2025,Equipment insurance,9357.58,Telecom Egypt,Credit Card,Paid
1888,1,7,4/4/2025,Employee insurance,6269.78,Digital Media Group,Bank Transfer,Paid
1889,1,8,4/27/2025,Hardware purchases,6833.49,IT Support Services,Check,Paid
1890,1,8,4/5/2025,Software licenses,4891.33,Elevator Tech,Cash,Paid
1891,1,8,4/22/2025,Hardware purchases,3298.32,Creative Agency,Cash,Paid
1892,1,9,4/12/2025,External trainers,1879.94,Restaurant Supply,Check,Paid
1893,1,9,4/20/2025,External trainers,2758.86,Beverage Suppliers,Check,Paid
1894,1,10,4/15/2025,Office supplies,7141.94,Maintenance Plus,Bank Transfer,Paid
1895,1,10,4/4/2025,Accounting services,7463.84,Restaurant Supply,Credit Card,Paid
1896,1,10,4/18/2025,Accounting services,1296.63,Certification Center,Bank Transfer,Paid
1897,1,10,4/13/2025,Accounting services,6707.27,Municipal Water Authority,Cash,Pending
1898,1,1,5/22/2025,Overtime payments,137433.01,HVAC Systems Ltd.,Check,Paid
1899,1,1,5/21/2025,Staff salaries,62078.87,IT Support Services,Bank Transfer,Paid
1900,1,1,5/7/2025,Overtime payments,111994.75,Marketing Solutions Ltd.,Credit Card,Paid
1901,1,1,5/16/2025,Bonus payments,60463.49,Print House Co.,Check,Paid
1902,1,2,5/19/2025,Electricity bill,10162.04,HVAC Systems Ltd.,Cash,Pending
1903,1,2,5/26/2025,Electricity bill,11219.82,Laundry Services,Bank Transfer,Paid
1904,1,2,5/18/2025,Electricity bill,10610.75,Creative Agency,Credit Card,Paid
1905,1,3,5/5/2025,Online advertising,5377.45,Property Guard,Check,Paid
1906,1,3,5/18/2025,Print advertising,14420.36,Liability Solutions,Check,Paid
1907,1,4,5/9/2025,HVAC maintenance,5549.49,Food Distributors Egypt,Check,Paid
1908,1,4,5/27/2025,Equipment repair,2841.26,Cleaning Solutions,Bank Transfer,Paid
1909,1,5,5/25/2025,Restaurant supplies,10374.73,IT Support Services,Cash,Paid
1910,1,5,5/6/2025,Kitchen equipment,16513.13,Tech Solutions,Check,Paid
1911,1,5,5/4/2025,Kitchen equipment,17346.49,Certification Center,Bank Transfer,Paid
1912,1,5,5/23/2025,Restaurant supplies,8924.96,HVAC Systems Ltd.,Cash,Paid
1913,1,6,5/12/2025,Sanitization products,3709.47,Education Plus,Check,Paid
1914,1,6,5/24/2025,Cleaning chemicals,2790.42,Training Institute,Cash,Paid
1915,1,6,5/23/2025,Sanitization products,2893.73,Digital Media Group,Credit Card,Paid
1916,1,7,5/20/2025,Liability insurance,8558.33,Digital Media Group,Credit Card,Paid
1917,1,7,5/26/2025,Property insurance,5370.5,IT Support Services,Check,Paid
1918,1,7,5/12/2025,Liability insurance,5692.04,Legal Associates,Check,Paid
1919,1,7,5/28/2025,Liability insurance,10380.27,Food Distributors Egypt,Bank Transfer,Paid
1920,1,8,5/7/2025,System upgrades,5992.61,Employee Benefits Co.,Credit Card,Pending
1921,1,8,5/24/2025,Software licenses,7767.13,Software Corp.,Credit Card,Paid
1922,1,9,5/28/2025,Certification courses,2002.85,IT Support Services,Credit Card,Paid
1923,1,9,5/5/2025,Training materials,1537.76,Marketing Solutions Ltd.,Check,Paid
1924,1,10,5/27/2025,Office supplies,4551.44,Legal Associates,Bank Transfer,Pending
1925,1,10,5/22/2025,Bank charges,6061.4,Damietta Electric Co.,Cash,Paid
1926,1,10,5/5/2025,Office supplies,2137.68,Kitchen Equipment Co.,Credit Card,Pending
1927,1,1,6/24/2025,Bonus payments,98035.71,Bank of Egypt,Cash,Paid
